variable,x,y
Clipped_bioclim12,31.899999999999977,6.286840653046966E-5
Clipped_bioclim12,42.99039999999998,6.286840653046966E-5
Clipped_bioclim12,54.08079999999998,6.286840653046966E-5
Clipped_bioclim12,65.17119999999998,6.286840653046966E-5
Clipped_bioclim12,76.26159999999999,6.286840653046966E-5
Clipped_bioclim12,87.35199999999998,6.286840653046966E-5
Clipped_bioclim12,98.44239999999999,6.286840653046966E-5
Clipped_bioclim12,109.5328,6.286840653046966E-5
Clipped_bioclim12,120.62319999999998,6.286840653046966E-5
Clipped_bioclim12,131.71359999999999,6.286840653046966E-5
Clipped_bioclim12,142.80399999999997,6.286840653046966E-5
Clipped_bioclim12,153.89440000000002,6.286840653046966E-5
Clipped_bioclim12,164.9848,6.286840653046966E-5
Clipped_bioclim12,176.0752,6.286840653046966E-5
Clipped_bioclim12,187.1656,6.286840653046966E-5
Clipped_bioclim12,198.256,6.286840653046966E-5
Clipped_bioclim12,209.3464,6.286840653046966E-5
Clipped_bioclim12,220.4368,6.286840653046966E-5
Clipped_bioclim12,231.5272,6.286840653046966E-5
Clipped_bioclim12,242.6176,6.286840653046966E-5
Clipped_bioclim12,253.708,6.286840653046966E-5
Clipped_bioclim12,264.7984,6.286840653046966E-5
Clipped_bioclim12,275.88880000000006,6.286840653046966E-5
Clipped_bioclim12,286.9792,6.286840653046966E-5
Clipped_bioclim12,298.06960000000004,6.286840653046966E-5
Clipped_bioclim12,309.16,6.286840653046966E-5
Clipped_bioclim12,320.2504,6.286840653046966E-5
Clipped_bioclim12,331.3408,6.286840653046966E-5
Clipped_bioclim12,342.43120000000005,6.286840653046966E-5
Clipped_bioclim12,353.52160000000003,6.286840653046966E-5
Clipped_bioclim12,364.612,6.286840653046966E-5
Clipped_bioclim12,375.7024,6.286840653046966E-5
Clipped_bioclim12,386.7928,6.286840653046966E-5
Clipped_bioclim12,397.88320000000004,6.286840653046966E-5
Clipped_bioclim12,408.97360000000003,6.286840653046966E-5
Clipped_bioclim12,420.064,6.286840653046966E-5
Clipped_bioclim12,431.1544,6.286840653046966E-5
Clipped_bioclim12,442.2448,6.286840653046966E-5
Clipped_bioclim12,453.33520000000004,6.286840653046966E-5
Clipped_bioclim12,464.42560000000003,6.286840653046966E-5
Clipped_bioclim12,475.516,6.286840653046966E-5
Clipped_bioclim12,486.60640000000006,6.286840653046966E-5
Clipped_bioclim12,497.6968,1.1719339090632275E-4
