variable,x,y
mean_temp_final3_ready,1.2491667032241822,5.007105841059456E-14
mean_temp_final3_ready,1.3011867042541505,5.007105841059456E-14
mean_temp_final3_ready,1.3532067052841188,5.007105841059456E-14
mean_temp_final3_ready,1.405226706314087,5.007105841059456E-14
mean_temp_final3_ready,1.4572467073440551,5.007105841059456E-14
mean_temp_final3_ready,1.5092667083740237,5.007105841059456E-14
mean_temp_final3_ready,1.5612867094039917,5.007105841059456E-14
mean_temp_final3_ready,1.61330671043396,5.007105841059456E-14
mean_temp_final3_ready,1.6653267114639283,5.007105841059456E-14
mean_temp_final3_ready,1.7173467124938966,5.007105841059456E-14
mean_temp_final3_ready,1.7693667135238649,5.007105841059456E-14
mean_temp_final3_ready,1.821386714553833,5.007105841059456E-14
mean_temp_final3_ready,1.8734067155838012,5.007105841059456E-14
mean_temp_final3_ready,1.9254267166137695,5.007105841059456E-14
mean_temp_final3_ready,1.9774467176437378,5.007105841059456E-14
mean_temp_final3_ready,2.029466718673706,5.007105841059456E-14
mean_temp_final3_ready,2.0814867197036744,5.007105841059456E-14
mean_temp_final3_ready,2.1335067207336427,5.007105841059456E-14
mean_temp_final3_ready,2.185526721763611,5.007105841059456E-14
mean_temp_final3_ready,2.237546722793579,5.007105841059456E-14
mean_temp_final3_ready,2.2895667238235475,5.007105841059456E-14
mean_temp_final3_ready,2.3415867248535154,5.007105841059456E-14
mean_temp_final3_ready,2.393606725883484,5.007105841059456E-14
mean_temp_final3_ready,2.445626726913452,5.007105841059456E-14
mean_temp_final3_ready,2.4976467279434207,5.007105841059456E-14
mean_temp_final3_ready,2.5496667289733885,5.007105841059456E-14
mean_temp_final3_ready,2.6016867300033573,5.007105841059456E-14
mean_temp_final3_ready,2.653706731033325,5.007105841059456E-14
mean_temp_final3_ready,2.705726732063293,5.007105841059456E-14
mean_temp_final3_ready,2.7577467330932617,5.007105841059456E-14
mean_temp_final3_ready,2.8097667341232295,5.007105841059456E-14
mean_temp_final3_ready,2.8617867351531983,5.007105841059456E-14
mean_temp_final3_ready,2.913806736183166,5.007105841059456E-14
mean_temp_final3_ready,2.965826737213135,5.007105841059456E-14
mean_temp_final3_ready,3.0178467382431027,5.007105841059456E-14
mean_temp_final3_ready,3.0698667392730714,5.007105841059456E-14
mean_temp_final3_ready,3.1218867403030393,5.007105841059456E-14
mean_temp_final3_ready,3.173906741333008,5.007105841059456E-14
mean_temp_final3_ready,3.225926742362976,5.007105841059456E-14
mean_temp_final3_ready,3.277946743392944,5.007105841059456E-14
mean_temp_final3_ready,3.329966744422913,5.007105841059456E-14
mean_temp_final3_ready,3.3819867454528807,5.007105841059456E-14
mean_temp_final3_ready,3.434006746482849,5.129230373768223E-14
mean_temp_final3_ready,3.4860267475128173,5.5289106626332796E-14
mean_temp_final3_ready,3.5380467485427856,5.950795411990839E-14
mean_temp_final3_ready,3.5900667495727534,6.417089082333405E-14
mean_temp_final3_ready,3.642086750602722,6.905587213168474E-14
mean_temp_final3_ready,3.6941067516326904,7.4495964952348E-14
mean_temp_final3_ready,3.7461267526626587,8.026912468039882E-14
mean_temp_final3_ready,3.7981467536926266,8.637535131583718E-14
mean_temp_final3_ready,3.850166754722595,9.314771176605063E-14
mean_temp_final3_ready,3.9021867557525636,1.0036416142611415E-13
mean_temp_final3_ready,3.954206756782532,1.0813572259849025E-13
mean_temp_final3_ready,4.0062267578125,1.1646239528317892E-13
mean_temp_final3_ready,4.058246758842468,1.254552017826427E-13
mean_temp_final3_ready,4.110266759872436,1.3522516439934407E-13
mean_temp_final3_ready,4.162286760902404,1.4566126083082054E-13
mean_temp_final3_ready,4.214306761932373,1.5698553568199713E-13
mean_temp_final3_ready,4.266326762962342,1.6908696665041134E-13
mean_temp_final3_ready,4.318346763992309,1.822986206434507E-13
mean_temp_final3_ready,4.370366765022277,1.963984530561902E-13
mean_temp_final3_ready,4.422386766052245,2.1160850849355484E-13
mean_temp_final3_ready,4.474406767082215,2.2803980925800715E-13
mean_temp_final3_ready,4.526426768112183,2.4569235534954714E-13
mean_temp_final3_ready,4.57844676914215,2.6478819137309983E-13
mean_temp_final3_ready,4.630466770172118,2.8532731732866523E-13
mean_temp_final3_ready,4.682486771202087,3.0742075551870585E-13
mean_temp_final3_ready,4.734506772232056,3.312905505481467E-13
mean_temp_final3_ready,4.786526773262024,3.5704772471945034E-13
mean_temp_final3_ready,4.838546774291991,3.8480330033507926E-13
mean_temp_final3_ready,4.89056677532196,4.1466829969749597E-13
mean_temp_final3_ready,4.942586776351929,4.468647674116255E-13
mean_temp_final3_ready,4.994606777381897,4.816147480823929E-13
mean_temp_final3_ready,5.046626778411865,5.190292640122607E-13
mean_temp_final3_ready,5.098646779441833,5.593303598061539E-13
mean_temp_final3_ready,5.150666780471802,6.0285110237146E-13
mean_temp_final3_ready,5.20268678150177,6.497025140106416E-13
mean_temp_final3_ready,5.254706782531738,7.002176616310862E-13
mean_temp_final3_ready,5.306726783561706,7.546185898377189E-13
mean_temp_final3_ready,5.358746784591675,8.133493878403897E-13
mean_temp_final3_ready,5.410766785621643,8.766321002440236E-13
mean_temp_final3_ready,5.462786786651611,9.447997939560082E-13
mean_temp_final3_ready,5.514806787681579,1.018407580488656E-12
mean_temp_final3_ready,5.566826788711547,1.0976775044468923E-12
mean_temp_final3_ready,5.618846789741516,1.1830536550405668E-12
mean_temp_final3_ready,5.670866790771484,1.2752021660844548E-12
mean_temp_final3_ready,5.722886791801452,1.3745671267884063E-12
mean_temp_final3_ready,5.7749067928314215,1.4815926263622714E-12
mean_temp_final3_ready,5.826926793861389,1.5969447986208252E-12
mean_temp_final3_ready,5.878946794891357,1.7214007996813052E-12
mean_temp_final3_ready,5.930966795921325,1.855515741056024E-12
mean_temp_final3_ready,5.982986796951293,2.000177801164682E-12
mean_temp_final3_ready,6.0350067979812625,2.156053113822054E-12
mean_temp_final3_ready,6.08702679901123,2.3241408797503027E-12
mean_temp_final3_ready,6.139046800041198,2.5054402996715908E-12
mean_temp_final3_ready,6.191066801071166,2.7008395520056183E-12
mean_temp_final3_ready,6.243086802101136,2.9114488597770105E-12
mean_temp_final3_ready,6.2951068031311035,3.1386004906153175E-12
mean_temp_final3_ready,6.347126804161071,3.383515689847627E-12
mean_temp_final3_ready,6.399146805191039,3.647526725103489E-12
mean_temp_final3_ready,6.451166806221007,3.932298930919842E-12
mean_temp_final3_ready,6.503186807250977,4.239275597228698E-12
mean_temp_final3_ready,6.5552068082809445,4.570233080869457E-12
mean_temp_final3_ready,6.607226809310912,4.927169783286445E-12
mean_temp_final3_ready,6.659246810340882,5.3120841059239865E-12
mean_temp_final3_ready,6.711266811370848,5.7269744502264075E-12
mean_temp_final3_ready,6.763286812400818,6.174505351452808E-12
mean_temp_final3_ready,6.8153068134307855,6.657008277954901E-12
mean_temp_final3_ready,6.867326814460753,7.1772587872942495E-12
mean_temp_final3_ready,6.919346815490723,7.738365503939804E-12
mean_temp_final3_ready,6.971366816520691,8.343326030058051E-12
mean_temp_final3_ready,7.023386817550659,8.995804101630256E-12
mean_temp_final3_ready,7.0754068185806265,9.699352432335218E-12
mean_temp_final3_ready,7.127426819610594,1.045807884736405E-11
mean_temp_final3_ready,7.179446820640564,1.127631321651279E-11
mean_temp_final3_ready,7.231466821670532,1.2158607454182402E-11
mean_temp_final3_ready,7.2834868227005,1.3110179608588624E-11
mean_temp_final3_ready,7.3355068237304675,1.4136358750249656E-11
mean_temp_final3_ready,7.387526824760437,1.5243140083498474E-11
mean_temp_final3_ready,7.439546825790405,1.6436629834970518E-11
mean_temp_final3_ready,7.491566826820373,1.7723933432023387E-11
mean_temp_final3_ready,7.543586827850341,1.9112156302014682E-11
mean_temp_final3_ready,7.5956068288803085,2.060940307302417E-11
mean_temp_final3_ready,7.647626829910278,2.222422246234146E-11
mean_temp_final3_ready,7.699646830940246,2.3965829321070942E-11
mean_temp_final3_ready,7.751666831970214,2.5844215656434244E-11
mean_temp_final3_ready,7.803686833000183,2.7870261654072692E-11
mean_temp_final3_ready,7.855706834030151,3.0055402611139925E-11
mean_temp_final3_ready,7.907726835060119,3.241229507011667E-11
mean_temp_final3_ready,7.959746836090087,3.4954483751903354E-11
mean_temp_final3_ready,8.011766837120055,3.76964015558201E-11
mean_temp_final3_ready,8.063786838150024,4.065392467111906E-11
mean_temp_final3_ready,8.115806839179992,4.384403951007698E-11
mean_temp_final3_ready,8.16782684020996,4.728506475260019E-11
mean_temp_final3_ready,8.21984684123993,5.0996762368527015E-11
mean_temp_final3_ready,8.271866842269896,5.500055966223272E-11
mean_temp_final3_ready,8.323886843299865,5.931932722802458E-11
mean_temp_final3_ready,8.375906844329833,6.39779340616542E-11
mean_temp_final3_ready,8.427926845359801,6.90032475603175E-11
mean_temp_final3_ready,8.47994684638977,7.442424454495722E-11
mean_temp_final3_ready,8.531966847419739,8.02721222825653E-11
mean_temp_final3_ready,8.583986848449706,8.658040950848545E-11
mean_temp_final3_ready,8.636006849479674,9.33856325602278E-11
mean_temp_final3_ready,8.688026850509642,1.0072687128825919E-10
mean_temp_final3_ready,8.740046851539612,1.0864664723442274E-10
mean_temp_final3_ready,8.79206685256958,1.171904795427281E-10
mean_temp_final3_ready,8.844086853599547,1.2640777313777107E-10
mean_temp_final3_ready,8.896106854629515,1.3635159668012875E-10
mean_temp_final3_ready,8.948126855659485,1.4707945972247671E-10
mean_temp_final3_ready,9.000146856689453,1.5865331270958904E-10
mean_temp_final3_ready,9.05216685771942,1.7113999106754818E-10
mean_temp_final3_ready,9.104186858749388,1.846115482706523E-10
mean_temp_final3_ready,9.156206859779356,1.9914603299753253E-10
mean_temp_final3_ready,9.208226860809326,2.1482737810885055E-10
mean_temp_final3_ready,9.260246861839294,2.3174628882571824E-10
mean_temp_final3_ready,9.312266862869262,2.500006868189075E-10
mean_temp_final3_ready,9.36428686389923,2.6969593225345534E-10
mean_temp_final3_ready,9.416306864929197,2.90946600145503E-10
mean_temp_final3_ready,9.468326865959167,3.1387548116157404E-10
mean_temp_final3_ready,9.520346866989135,3.3861535797541364E-10
mean_temp_final3_ready,9.572366868019104,3.6530978242410583E-10
mean_temp_final3_ready,9.62438686904907,3.9411329755267843E-10
mean_temp_final3_ready,9.676406870079038,4.2519299192633753E-10
mean_temp_final3_ready,9.728426871109008,4.5872916576428224E-10
mean_temp_final3_ready,9.780446872138976,4.949164411627294E-10
mean_temp_final3_ready,9.832466873168944,5.339647612956355E-10
mean_temp_final3_ready,9.884486874198911,5.761009447269316E-10
mean_temp_final3_ready,9.936506875228881,6.215695735889426E-10
mean_temp_final3_ready,9.988526876258849,6.706348809615292E-10
mean_temp_final3_ready,10.040546877288818,7.235810839389956E-10
mean_temp_final3_ready,10.092566878318785,7.807177127006071E-10
mean_temp_final3_ready,10.144586879348752,8.423762798415169E-10
mean_temp_final3_ready,10.196606880378722,9.089153873986788E-10
mean_temp_final3_ready,10.24862688140869,9.807222811630822E-10
mean_temp_final3_ready,10.30064688243866,1.0582147380588935E-9
mean_temp_final3_ready,10.352666883468626,1.1418441747679253E-9
mean_temp_final3_ready,10.404686884498595,1.2320975351087782E-9
mean_temp_final3_ready,10.456706885528563,1.3295006207059146E-9
mean_temp_final3_ready,10.50872688655853,1.4346211996141278E-9
mean_temp_final3_ready,10.5607468875885,1.548072114943011E-9
mean_temp_final3_ready,10.612766888618467,1.6705149485929383E-9
mean_temp_final3_ready,10.664786889648436,1.8026637960133485E-9
mean_temp_final3_ready,10.716806890678404,1.9452901511840537E-9
mean_temp_final3_ready,10.768826891708374,2.0992230176375415E-9
mean_temp_final3_ready,10.820846892738341,2.2653676712280912E-9
mean_temp_final3_ready,10.872866893768308,2.4446911162101514E-9
mean_temp_final3_ready,10.924886894798277,2.6382414031189683E-9
mean_temp_final3_ready,10.976906895828245,2.84714962717203E-9
mean_temp_final3_ready,11.028926896858215,3.0726372557410286E-9
mean_temp_final3_ready,11.080946897888182,3.3160230117346146E-9
mean_temp_final3_ready,11.13296689891815,3.578730423114962E-9
mean_temp_final3_ready,11.184986899948118,3.8622971487711766E-9
mean_temp_final3_ready,11.237006900978088,4.168382528035863E-9
mean_temp_final3_ready,11.289026902008056,4.498779571093792E-9
mean_temp_final3_ready,11.341046903038023,4.8554231746322785E-9
mean_temp_final3_ready,11.393066904067991,5.240403222472878E-9
mean_temp_final3_ready,11.44508690509796,5.6559676941958514E-9
mean_temp_final3_ready,11.497106906127929,6.104568406328781E-9
mean_temp_final3_ready,11.549126907157897,6.58882948201267E-9
