X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
-155.9634821,19.59960233,train,2.9827497023263264E-4,34.52314472460719,0.42139956497506614
-155.9701389,19.594,train,2.509498774702403E-4,30.090823819414915,0.3689258825710904
-155.928562,19.54247509,train,2.5084761010754385E-5,1.790039762768136,0.04497182546880496
-155.9131064,19.49191103,train,2.2848723019670612E-5,1.6284039763228466,0.04104654691630005
-155.8981389,19.4578056,train,1.6057895246397169E-4,19.51229317921729,0.255140237538647
-155.9044167,19.425,train,4.557939480236506E-4,46.06077229588548,0.5665979074218819
-155.59025,19.0595556,train,1.285050712630031E-4,15.020739343323466,0.21000157718165602
-155.0396111,19.6245278,train,1.357881428456185E-4,16.178516062083524,0.22048558026929888
-155.3732222,20.0411389,train,3.516034951432213E-5,2.581196470389497,0.062460768521231724
-159.367397,21.9761102,train,6.160426096062674E-4,55.28538073320584,0.6769805711897283
-159.3648056,21.9768611,train,7.910021529599559E-4,60.82353259559921,0.7656597776154994
-159.384475,22.20865,train,1.975031295220377E-4,23.948460787698547,0.3039205572171134
-159.38275,22.2100833,train,3.129888380550483E-4,35.86478385023788,0.43680741413793367
-159.509247,21.924507,train,2.9532973376523547E-4,34.25574845637505,0.4182651480763928
-159.7088056,21.9679722,train,9.04788643439803E-5,9.420326990399579,0.15292890112411783
-159.593462,21.907638,train,9.710804945835502E-5,10.430732532294769,0.16316716348134408
-157.8592222,21.3168333,train,0.005783577203354327,95.14811732019713,0.9999753109865214
-157.8579722,21.317,train,0.003779856623622568,89.44710780755636,0.9990255242806966
-157.8555556,21.2980278,train,0.008111202185378787,100.0,0.9999996546992848
-157.83275,21.4309167,train,2.2081106938504966E-4,26.743310562558676,0.3330542652794497
-158.0558333,21.6416111,train,1.8579234149017866E-4,22.39144795653469,0.28880576674851577
-157.8441944,21.2946389,train,0.007799313888332247,99.18888989323477,0.9999993881234615
-157.8582778,21.3018056,train,0.006529692930439506,96.98141162674412,0.999993717833837
-157.8586944,21.3022222,train,0.005615145411638884,94.0004181040508,0.9999663732264042
-157.8148056,21.30125,train,0.0017978834466623273,78.51051061263863,0.9630415963872883
-157.817,21.3014167,train,0.0022279715884510267,81.93772964725694,0.9832087595585157
-157.8138056,21.2995556,train,0.002419749406932637,83.80971173399061,0.9881885649281797
-157.8443056,21.3169722,train,0.0025939572409091516,84.0691078357607,0.9914193594314591
-157.839,21.30725,train,0.005883866484316995,95.73650131000599,0.9999794596368944
-157.8016667,21.3172778,train,0.0010334304222570797,66.58630107927223,0.8497840808753248
-157.8323056,21.3065833,train,0.0037284805744663045,88.69558999984422,0.9989292210222899
-157.9724167,21.3944722,train,7.653411331401402E-4,59.69107029486099,0.754365292591742
-157.781771,21.368189,train,2.0636308983873253E-4,25.006320994819934,0.3151420428203642
-157.812344,21.415525,train,2.832485840265199E-4,33.143284574826204,0.40522932028823977
-158.0171667,21.3845833,train,3.008164202033188E-4,34.76299299256758,0.42409068167936637
-158.0155,21.3863333,train,3.653573878332499E-4,39.55616406481961,0.48839186930695333
-158.0227778,21.4986667,train,1.1704921605340337E-4,13.388560174388605,0.19322478066199145
-158.0252222,21.4996944,train,1.1646390870762874E-4,13.300042033531314,0.19235811052595275
-157.83775,21.3383056,train,7.232114080344338E-4,59.094142929454975,0.7346296203048277
-157.8481389,21.3121667,train,0.0013116293101798613,71.03866496726386,0.9098245415006951
-157.8501944,21.311,train,0.003046338895962173,86.63257114197647,0.996257781658597
-157.8617222,21.3144444,train,0.0023064596856930525,82.62433453854446,0.9854603112686473
-157.8644444,21.2948056,train,0.00591912052649112,96.3284345520518,0.9999807459131649
-157.8348333,21.29925,train,0.00750810977869607,98.40894816869634,0.9999989561165008
-157.81475,21.2888056,train,0.004696287776919161,92.45476296003356,0.9998185760403607
-157.813061,21.312601,train,0.001324518991176517,71.70000147618069,0.9119316674484073
-157.8459167,21.3276667,train,0.001352337638882731,72.28461875340867,0.916312999469839
-157.849171,21.304558,train,0.006767341327904131,97.65813876090358,0.9999959375649203
-157.8181111,21.2940278,train,0.0048875338664916695,92.94358695636076,0.9998722567001936
-156.4782754,20.8901656,train,4.643465532587458E-4,46.54101936899866,0.5733442952541741
-158.0558167,21.64168889,train,7.141769675249378E-5,6.554893212494156,0.12278717044027632
-155.5504133,19.08601117,train,3.070091146601428E-4,35.47898557468388,0.4305957749278517
-156.4372437,20.67469717,train,4.672067253767435E-4,46.67323403138142,0.5755769166706355
-156.6810617,20.88221167,train,8.104002188822019E-4,61.75671738126021,0.7738516951690106
-159.506745,21.90282833,train,6.532376844876562E-4,57.022536091472226,0.6982848433819949
-157.8076633,21.41009667,train,2.8102908292521836E-4,32.97407828530275,0.40280285857192255
-157.96277,21.358875,train,0.001420518424265873,73.34522142253896,0.9261515017909168
-155.8807533,19.41322167,train,6.802249340685284E-5,6.1024371635888475,0.11730682407771609
-157.892625,21.34531167,train,0.0012512411469523495,70.26843183462282,0.8992612196701579
-157.8370382,21.31030763,train,0.0014883089648886415,73.78697208620972,0.9347866932303868
-157.8327428,21.2822781,train,0.002167258512049762,81.27508010163474,0.9812306189025677
-157.7973076,21.31608671,train,4.123663165688497E-4,43.2829261218217,0.5306598609248929
-157.8172728,21.26160469,train,0.003850232028965168,89.8321636394919,0.999143541467611
-157.8289089,21.29722909,train,0.0056935556996652115,94.56974634214151,0.9999708781128025
-157.8502025,21.32553624,train,0.002605780580964414,84.3296918890984,0.9916034548600244
-157.826325,21.32467833,train,5.264454842767646E-4,50.40951014286517,0.6192794302962032
