X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
-155.9634821,19.59960233,train,1.2304822556965045E-4,12.959044967586605,0.27327856639328274
-155.9701389,19.594,train,2.8122537367781543E-4,34.88696035386721,0.5178768225958335
-155.928562,19.54247509,train,1.1351935499421896E-5,0.7300793338742737,0.029019819658288704
-155.9131064,19.49191103,train,1.1778789430227844E-5,0.7623330153043323,0.030094435240794914
-155.8981389,19.4578056,train,6.403637786416512E-5,5.885686852319353,0.15305824142029323
-155.9044167,19.425,train,2.2294593826501435E-4,26.27775060392267,0.4391865557121297
-155.59025,19.0595556,train,5.642531623059983E-5,4.91448371239688,0.13616950135249062
-155.0396111,19.6245278,train,9.87673719816565E-5,10.05019460201508,0.22603032811665902
-155.3732222,20.0411389,train,3.510487569855906E-5,2.669397746414111,0.08704543642973195
-159.367397,21.9761102,train,6.123529947608533E-4,63.894411441624584,0.795782123690673
-159.3648056,21.9768611,train,4.943228971755959E-4,54.198379040485605,0.7226219295420547
-159.384475,22.20865,train,3.003562491738495E-4,37.3338529621831,0.5412202414594022
-159.38275,22.2100833,train,4.4979666169608294E-4,51.25262230351478,0.6886581407937877
-159.509247,21.924507,train,3.590230517720647E-4,43.31228837339233,0.6059898445049486
-159.7088056,21.9679722,train,2.4138559410559216E-4,29.007449550287642,0.4653821981028091
-159.593462,21.907638,train,1.5134400123110035E-4,16.715453411597856,0.3247126850523321
-157.8592222,21.3168333,train,0.0023949594986689697,99.50149930479,0.9979968023705958
-157.8579722,21.317,train,0.0020904532374278854,97.69695556454812,0.9955863778379439
-157.8555556,21.2980278,train,0.00179107857755991,95.12221103534041,0.9904041158175877
-157.83275,21.4309167,train,1.6879834689683253E-4,19.27297970466614,0.3546078347037883
-158.0558333,21.6416111,train,2.829466604838356E-4,35.058700328040544,0.5200248800188509
-157.8441944,21.2946389,train,0.0018329041408074015,95.30555326094641,0.9913908096019215
-157.8582778,21.3018056,train,0.0019869575776153797,96.40678902231774,0.9942270429778229
-157.8586944,21.3022222,train,0.0021834023165958087,98.33869180164936,0.996532038540002
-157.8148056,21.30125,train,0.0010083768443025153,81.58008263290549,0.9269005181567621
-157.817,21.3014167,train,0.0010877563434398476,83.78358479742948,0.9405048520584283
-157.8138056,21.2995556,train,0.001083105805209364,83.47047760975714,0.9397827292216382
-157.8443056,21.3169722,train,0.0011385972541189725,84.77535935107879,0.9478563124081478
-157.839,21.30725,train,0.0019703649907798016,96.26204379100746,0.9939731230000498
-157.8016667,21.3172778,train,5.80976307282808E-4,61.599439051284484,0.7784640376506735
-157.8323056,21.3065833,train,0.0015310671977953607,91.2944902482274,0.9811623690287624
-157.9724167,21.3944722,train,0.0011581078230169235,85.35123461449368,0.9504298539195466
-157.781771,21.368189,train,1.382457817014703E-4,14.899207953935878,0.30137250461089726
-157.812344,21.415525,train,2.2541160270270964E-4,26.72973983860303,0.44276231337973704
-158.0171667,21.3845833,train,4.0957710103775563E-4,47.823462053308376,0.6544182496621908
