Predictor variable,Categorical,Sample average
Bioclim2,false,7.874056663153307
Clipped_bioclim12,false,1310.188679245283
Clipped_bioclim14,false,44.43396226415094
Clipped_bioclim15,false,48.14191249631486
Clipped_bioclim18,false,253.0754716981132
Clipped_bioclim3,false,144.93613131541127
Clipped_bioclim4,false,144.93613131541127
Clipped_elev,false,87.41509433962264
mean_temp_final3_ready,false,23.85660351447339
