Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
2.54181E-11,0.000000003,0.000000061,1,0,0
3.1063E-11,0.000000012,0.000000074,0.999700808,0,0
3.19995E-11,0.000000028,0.000000076,0.999202154,0,0
4.10313E-11,0.000000103,0.000000098,0.997107809,0,0
6.12443E-11,0.000000252,0.000000146,0.994115887,0,0
1.29041E-10,0.000001002,0.000000308,0.986636083,0,0
1.94852E-10,0.000002505,0.000000466,0.977361125,0,0
5.21393E-10,0.000010042,0.000001246,0.954024135,0,0
1.02558E-9,0.000025016,0.000002451,0.934476912,0,0
1.66009E-9,0.000050075,0.000003968,0.916026728,0,0
2.83417E-9,0.00010003,0.000006774,0.89298893,0,0
6.47858E-9,0.000250553,0.000015485,0.859978059,0,0
1.15538E-8,0.000500711,0.000027616,0.831455071,0,0
2.51043E-8,0.001001226,0.000060003,0.802632891,0,0
6.17539E-8,0.002504234,0.000147596,0.765632791,0,0
1.11315E-7,0.005008884,0.000266033,0.736810611,0,0
1.92724E-7,0.010007856,0.000460551,0.702902164,0,0
4.66933E-7,0.025020656,0.001115459,0.654831954,0,0
8.86688E-7,0.050070804,0.002117152,0.616934277,0,0
1.68837E-6,0.100089005,0.004027479,0.576643064,0,0
3.23178E-6,0.200109845,0.007694976,0.534357235,0,0
4.61696E-6,0.300209766,0.010974978,0.508626708,0,0
6.09752E-6,0.400586182,0.014468846,0.489977062,0,0
7.66373E-6,0.500611103,0.018151388,0.475416376,0,0
9.3095E-6,0.600346244,0.022006181,0.46364815,0,0
1.06459E-5,0.700266821,0.025125126,0.453675077,0,0
1.14094E-5,0.750018814,0.026902672,0.449187195,0,0
1.20069E-5,0.800590174,0.02829157,0.444898773,0,0
1.32822E-5,0.901064463,0.031248884,0.436920315,0,0
1.45958E-5,1.000276927,0.034286002,0.429839434,0,0
1.58987E-5,1.100891419,0.037288632,0.423257206,0,0
1.68645E-5,1.200653089,0.039508637,0.417173631,0,0
1.7972E-5,1.301713094,0.042047771,0.411389249,0,0
1.94617E-5,1.401565571,0.045452642,0.40610352,0,0
2.05224E-5,1.501813121,0.047869672,0.401116984,0,0
2.36476E-5,1.751187923,0.054955732,0.389847412,0.018867925,0
2.67139E-5,2.001755253,0.061856832,0.379874339,0.018867925,0
2.95336E-5,2.251886797,0.068158285,0.370998305,0.037735849,0
3.27529E-5,2.500653293,0.075301272,0.363019846,0.037735849,0
3.51866E-5,2.751416421,0.080664828,0.355639773,0.037735849,0
3.82076E-5,3.001996193,0.087279329,0.348858083,0.037735849,0
4.05517E-5,3.250211976,0.092378872,0.342575047,0.037735849,0
4.32562E-5,3.501432874,0.09822716,0.336591204,0.056603774,0
4.55119E-5,3.753851616,0.103076296,0.330906552,0.056603774,0
4.81096E-5,4.001219957,0.10862806,0.325620824,0.056603774,0
5.06852E-5,4.253109705,0.114098828,0.320534557,0.056603774,0
5.31199E-5,4.502198427,0.119239254,0.315747482,0.056603774,0
5.55358E-5,4.752672123,0.1243107,0.311159868,0.056603774,0
5.77294E-5,5.002201377,0.12889017,0.306771716,0.056603774,0
6.02775E-5,5.250951498,0.134179564,0.302583026,0.056603774,0
6.31744E-5,5.504110055,0.140154005,0.298494066,0.056603774,0
6.54901E-5,5.756117779,0.14490011,0.294604568,0.056603774,0
6.79418E-5,6.003156567,0.149896507,0.290914531,0.056603774,0
7.04058E-5,6.252288069,0.154888578,0.287324225,0.075471698,0
7.24063E-5,6.50305593,0.158919917,0.283833649,0.075471698,0
7.43421E-5,6.752934565,0.16280268,0.280442804,0.075471698,0
7.63762E-5,7.001402098,0.166863231,0.27715169,0.075471698,0
7.8424E-5,7.256854414,0.170931172,0.273860576,0.075471698,0
8.03876E-5,7.502876586,0.174813334,0.270768924,0.075471698,0
8.24091E-5,7.755555631,0.178790826,0.267677271,0.075471698,0
8.37989E-5,8.005101759,0.181514495,0.26468535,0.094339623,0
8.55896E-5,8.250991447,0.185010214,0.261793158,0.094339623,0
8.75237E-5,8.50180395,0.188769107,0.258900967,0.094339623,0
8.98605E-5,8.750602319,0.19328773,0.256108507,0.094339623,0
9.16849E-5,9.004274344,0.196797948,0.253316047,0.113207547,0.076923077
9.28736E-5,9.25350599,0.199076742,0.250623317,0.113207547,0.153846154
