X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
-155.9634821,19.59960233,train,1.5959475581573933E-4,20.758169590543705,0.2929456485723232
-155.9701389,19.594,train,2.574881360203981E-4,32.56828662619289,0.42837781755198034
-155.928562,19.54247509,train,1.5627539165300136E-5,1.1745033600193964,0.03337416439822194
-155.9131064,19.49191103,train,1.725156981366525E-5,1.3001773964290795,0.0367779062881175
-155.8981389,19.4578056,train,1.0005936962321781E-4,11.853202807810003,0.19533877027471946
-155.9044167,19.425,train,4.1918112418649314E-4,47.31799598216533,0.5976698387774146
-155.59025,19.0595556,train,8.9517959993016E-5,10.237706026066075,0.17670233205983799
-155.0396111,19.6245278,train,1.1894929997910567E-4,14.670939236315606,0.22768577931282474
-155.3732222,20.0411389,train,1.6178771762470513E-5,1.2197197329389642,0.03453081737863728
-159.367397,21.9761102,train,7.679285325993694E-4,64.19453854216934,0.8113720893670187
-159.3648056,21.9768611,train,7.253041402371426E-4,62.305446366170735,0.7930745370651965
-159.384475,22.20865,train,2.916147099744554E-4,35.933324663840295,0.4692168069285152
-159.38275,22.2100833,train,4.8140172514063765E-4,51.446391978979136,0.6485291381968574
-159.509247,21.924507,train,3.53787146618797E-4,41.747521546099854,0.5362655803937164
-159.7088056,21.9679722,train,1.3542791096264066E-4,17.23656541704971,0.2548398759095998
-159.593462,21.907638,train,1.3696138266869058E-4,17.47797363682531,0.25731770907604556
-157.8592222,21.3168333,train,0.004162080662674005,96.72716708790385,0.9998814583299692
-157.8579722,21.317,train,0.0036325022906469467,94.3262053108769,0.9996255212408658
-157.8555556,21.2980278,train,0.00500134004438958,99.47392501702063,0.9999808490664334
-157.83275,21.4309167,train,1.3887221044641578E-4,17.75607142859057,0.26039375936877285
-158.0558333,21.6416111,train,1.6088655528741358E-4,20.969666595626208,0.29492675824172365
-157.8441944,21.2946389,train,0.004472446607348961,98.05270047336639,0.9999395912301463
-157.8582778,21.3018056,train,0.004596157727111884,98.51232974161208,0.9999538255049102
-157.8586944,21.3022222,train,0.004403292025089851,97.60549084887366,0.9999298004795637
-157.8148056,21.30125,train,0.001268459532183503,75.55049896940777,0.9364009746688261
-157.817,21.3014167,train,0.0016363470163271335,81.25194255523705,0.9713965239876091
-157.8138056,21.2995556,train,0.0016634333915952755,81.75056150005851,0.9730308047949712
-157.8443056,21.3169722,train,0.0021563782490749686,86.06500465563025,0.9907558162365973
-157.839,21.30725,train,0.0043798279536092525,97.16514443388546,0.9999261300134988
-157.8016667,21.3172778,train,5.814125028315308E-4,57.28407926713244,0.7171551731039034
-157.8323056,21.3065833,train,0.003313605267299878,92.54186066766687,0.999251407135121
-157.9724167,21.3944722,train,8.870010964790863E-4,68.37045679412373,0.8543589806645364
-157.781771,21.368189,train,1.4179512941994872E-4,18.13558635960904,0.26507444227749244
-157.812344,21.415525,train,1.9280534464437128E-4,25.258757117412898,0.34215292868034486
-158.0171667,21.3845833,train,3.3191399076392905E-4,39.52404475549474,0.5137020031596973
-158.0155,21.3863333,train,3.1416244470187476E-4,37.95166486076713,0.4945855234262473
-158.0227778,21.4986667,train,1.3436335375659008E-4,17.059389184113215,0.25311487008091194
-158.0252222,21.4996944,train,1.7024418840766483E-4,22.40482148343232,0.30911288736068665
-157.83775,21.3383056,train,4.128319419310631E-4,46.82917734091614,0.5920829734337753
-157.8481389,21.3121667,train,0.0016711899539019913,82.08401697724148,0.9734813659501558
-157.8501944,21.311,train,0.004122802166174442,96.31098064062927,0.9998709010208043
-157.8617222,21.3144444,train,0.002437605794430641,88.13225822286884,0.9949813831457545
-157.8644444,21.2948056,train,0.005260750726394796,100.0,0.9999890985198542
-157.8348333,21.29925,train,0.0035100866554409475,92.89295151099384,0.9995114567880944
-157.81475,21.2888056,train,0.0027723055738648255,89.1898332930664,0.9975741795028252
-157.813061,21.312601,train,9.579104050956576E-4,69.99979778701804,0.8751483440084045
-157.8459167,21.3276667,train,7.631409080780449E-4,64.04794874179166,0.8094003211802303
-157.849171,21.304558,train,0.004614527368500425,98.97372481996888,0.9999556315861086
-157.8181111,21.2940278,train,0.003165218285164394,91.23986961523035,0.9989667141359899
-156.4782754,20.8901656,train,2.896139501245543E-4,35.74870959190742,0.4669051366348057
-158.0558167,21.64168889,train,7.956515441971143E-5,8.539886771599427,0.15871052003037933
-155.5504133,19.08601117,train,2.0134842213160786E-4,26.258186777585852,0.3542473723598917
-156.4372437,20.67469717,train,2.0869942395491793E-4,27.09243130576646,0.364476060750092
-156.6810617,20.88221167,train,0.0013385366513137067,76.33032025828072,0.9453807076349653
