Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
2.61375E-13,0.000000001,0,0.994972931,0,0
3.80533E-13,0.000000003,0,0.990429234,0,0
1.03446E-12,0.00000001,0.000000001,0.979215004,0,0
2.02458E-12,0.000000025,0.000000001,0.969450889,0,0
5.55826E-12,0.0000001,0.000000003,0.950406032,0,0
1.22672E-11,0.00000025,0.000000006,0.932811292,0,0
4.40919E-11,0.000001003,0.000000023,0.902745553,0,0
1.1332E-10,0.000002503,0.000000059,0.883410673,0,0
3.55464E-10,0.00001002,0.000000186,0.851121423,0,0
7.50551E-10,0.000025067,0.000000394,0.823955916,0,0
1.56571E-9,0.000050072,0.000000821,0.801914153,0,0
2.83045E-9,0.00010013,0.000001484,0.779775715,0,0
6.54219E-9,0.000250293,0.000003431,0.74758314,0,0
1.20129E-8,0.000501129,0.0000063,0.720901005,0,0
2.23737E-8,0.00100105,0.000011734,0.692092034,0,0
5.19986E-8,0.002504451,0.00002727,0.650135344,0,0
9.51184E-8,0.005001865,0.000049883,0.616299304,0,0
1.79888E-7,0.010002461,0.000094336,0.580433101,0,0
4.07506E-7,0.025012628,0.00021369,0.52900232,0,0
7.56131E-7,0.050062775,0.000396468,0.486175561,0,0
1.34074E-6,0.100106468,0.000702894,0.439481825,0.003333333,0.006666667
2.56658E-6,0.200193699,0.001345116,0.387761021,0.005,0.006666667
3.72815E-6,0.300031841,0.001953289,0.356631864,0.005,0.006666667
4.80162E-6,0.400420599,0.002515,0.333720031,0.008333333,0.006666667
5.81987E-6,0.502516658,0.00304753,0.315061872,0.023333333,0.013333333
6.93867E-6,0.600180426,0.003632315,0.300174014,0.025,0.013333333
8.02515E-6,0.700287622,0.004199878,0.287219644,0.025,0.013333333
8.54625E-6,0.75013852,0.00447198,0.28141918,0.025,0.013333333
9.10513E-6,0.800379569,0.004763727,0.275908739,0.026666667,0.013333333
1.02327E-5,0.900647057,0.005352079,0.265854602,0.028333333,0.013333333
1.15139E-5,1.000251379,0.006020149,0.257057231,0.03,0.013333333
1.26414E-5,1.101044496,0.00660776,0.249033256,0.03,0.013333333
1.37527E-5,1.2010032,0.007186561,0.241686002,0.03,0.013333333
1.49343E-5,1.3013832,0.00780156,0.234918794,0.033333333,0.02
1.60119E-5,1.400317486,0.008362124,0.228731632,0.033333333,0.02
1.74725E-5,1.500448571,0.009121452,0.222931168,0.033333333,0.02
2.03361E-5,1.750410394,0.010608434,0.210170147,0.036666667,0.02
2.33991E-5,2.001390028,0.012196461,0.199052591,0.036666667,0.02
2.62327E-5,2.250248841,0.013663327,0.189288476,0.036666667,0.02
2.90044E-5,2.501668479,0.015096026,0.180491106,0.038333333,0.026666667
3.24632E-5,2.751566628,0.016880932,0.17266048,0.038333333,0.026666667
3.56066E-5,3.003485647,0.018500317,0.165506574,0.041666667,0.026666667
3.84336E-5,3.250084065,0.019954399,0.159029389,0.041666667,0.026666667
4.2018E-5,3.503275981,0.021794974,0.152938902,0.041666667,0.026666667
4.48711E-5,3.753931601,0.02325753,0.147331787,0.041666667,0.026666667
4.84566E-5,4.00189588,0.025092488,0.142208043,0.048333333,0.026666667
5.1243E-5,4.25094848,0.026516056,0.137374323,0.055,0.033333333
5.57036E-5,4.502735947,0.028790697,0.132830626,0.055,0.033333333
5.89388E-5,4.755236577,0.030437128,0.128576953,0.056666667,0.033333333
6.27475E-5,5.004398986,0.032371838,0.124613302,0.058333333,0.033333333
6.55555E-5,5.255094106,0.033795775,0.120843001,0.058333333,0.033333333
6.95985E-5,5.504660404,0.035842251,0.117266048,0.058333333,0.033333333
7.3372E-5,5.755216107,0.037748394,0.113882444,0.06,0.033333333
7.77092E-5,6.00447935,0.039934655,0.110692189,0.06,0.033333333
8.34293E-5,6.254066477,0.042810426,0.107695282,0.071666667,0.046666667
8.73831E-5,6.501209214,0.044793097,0.104891725,0.071666667,0.046666667
9.09917E-5,6.75859031,0.04659913,0.102088167,0.071666667,0.046666667
9.46304E-5,7.000116249,0.048416755,0.099574633,0.073333333,0.046666667
1.00241E-4,7.253889617,0.051212397,0.097061098,0.073333333,0.046666667
1.02978E-4,7.508015763,0.052573669,0.094644238,0.073333333,0.046666667
1.0716E-4,7.760493906,0.054649129,0.092324053,0.073333333,0.046666667
1.11667E-4,8.011127387,0.056880778,0.090100541,0.073333333,0.046666667
1.16557E-4,8.261584186,0.059296404,0.087973705,0.073333333,0.046666667
1.21735E-4,8.512087727,0.06184752,0.085943542,0.073333333,0.046666667
1.25497E-4,8.758626591,0.063696739,0.084010054,0.073333333,0.046666667
1.29319E-4,9.001415592,0.065571761,0.082173241,0.073333333,0.046666667
1.34381E-4,9.251590407,0.068049025,0.080336427,0.073333333,0.046666667
1.40102E-4,9.513152953,0.070841049,0.078499613,0.073333333,0.046666667
1.44481E-4,9.75584701,0.072972495,0.076856148,0.073333333,0.046666667
1.5209E-4,10.009906511,0.07666437,0.075212684,0.075,0.046666667
1.60191E-4,10.261415627,0.080578621,0.073665893,0.075,0.046666667
1.645E-4,10.50504443,0.082654019,0.072215777,0.075,0.046666667
1.69647E-4,10.755786517,0.085126726,0.070765661,0.075,0.046666667
1.77351E-4,11.016994292,0.088815848,0.069315545,0.078333333,0.046666667
1.84462E-4,11.251580497,0.092207691,0.068058778,0.078333333,0.046666667
1.93145E-4,11.515437178,0.09633199,0.066705336,0.078333333,0.046666667
2.00242E-4,11.750535806,0.099689087,0.065545244,0.078333333,0.046666667
2.0828E-4,12.016138564,0.103476577,0.064288476,0.078333333,0.046666667
2.1198E-4,12.268613299,0.105214236,0.063128384,0.081666667,0.046666667
2.24265E-4,12.512193688,0.110960817,0.062064965,0.086666667,0.046666667
2.30885E-4,12.762814134,0.114041948,0.061001547,0.086666667,0.046666667
2.41549E-4,13.023605096,0.118982859,0.059938128,0.086666667,0.046666667
2.46588E-4,13.267867426,0.12130801,0.058971384,0.086666667,0.046666667
2.53093E-4,13.517590889,0.124300862,0.05800464,0.088333333,0.046666667
2.59795E-4,13.774552906,0.127372971,0.057037896,0.088333333,0.046666667
2.64338E-4,14.01102605,0.129449983,0.056167827,0.088333333,0.046666667
2.6846E-4,14.250907737,0.131329779,0.055297757,0.088333333,0.046666667
2.8088E-4,14.500017574,0.136969475,0.054427688,0.088333333,0.046666667
2.9011E-4,14.75674989,0.141136755,0.053557618,0.088333333,0.046666667
2.99191E-4,15.021781724,0.145217567,0.052687548,0.088333333,0.046666667
3.07671E-4,15.265749418,0.149010605,0.051914153,0.088333333,0.046666667
3.09942E-4,15.699668702,0.15002357,0.050464037,0.088333333,0.046666667
3.1284E-4,15.762210682,0.151314463,0.050367363,0.111666667,0.08
3.2348E-4,16.018145076,0.156036684,0.049593968,0.113333333,0.08
3.32139E-4,16.280557224,0.159860618,0.048820572,0.113333333,0.08
3.40565E-4,16.516028717,0.163564902,0.048143852,0.113333333,0.08
3.49884E-4,16.757844842,0.167642893,0.047467131,0.113333333,0.08
3.64934E-4,17.009314988,0.174186732,0.04679041,0.113333333,0.08
3.74368E-4,17.269901321,0.178262317,0.046113689,0.113333333,0.08
3.86356E-4,17.535742761,0.183412551,0.045436968,0.133333333,0.106666667
3.96701E-4,17.772002322,0.187830872,0.044856922,0.136666667,0.106666667
4.12576E-4,18.015008713,0.194564265,0.044276875,0.138333333,0.113333333
4.19526E-4,18.264627907,0.1974947,0.043696829,0.138333333,0.113333333
4.25107E-4,18.517907715,0.19984,0.043116783,0.145,0.12
4.35307E-4,18.776952463,0.204109139,0.042536736,0.145,0.126666667
4.49842E-4,19.04191675,0.210152806,0.04195669,0.145,0.126666667
4.59624E-4,19.269808524,0.214194346,0.041473318,0.145,0.126666667
4.77268E-4,19.505390019,0.221432222,0.040989946,0.145,0.126666667
4.94392E-4,19.797260213,0.228392789,0.040409899,0.145,0.126666667
5.14348E-4,20.001823591,0.23642639,0.040023202,0.145,0.126666667
5.45039E-4,20.26941115,0.248617935,0.03953983,0.145,0.126666667
5.56577E-4,20.544973653,0.253150748,0.039056458,0.146666667,0.133333333
5.64091E-4,20.769084734,0.256088212,0.03866976,0.146666667,0.133333333
5.80291E-4,21.057687476,0.262381807,0.038186388,0.146666667,0.133333333
5.93331E-4,21.291928173,0.267408957,0.037799691,0.146666667,0.133333333
6.24262E-4,21.53663988,0.279196609,0.037412993,0.146666667,0.133333333
6.81077E-4,21.80447353,0.300357063,0.037026295,0.146666667,0.133333333
6.87531E-4,22.010140257,0.302721028,0.036736272,0.146666667,0.133333333
7.17848E-4,22.291987937,0.313719691,0.036349575,0.146666667,0.133333333
7.42993E-4,22.511362617,0.322710536,0.036059551,0.146666667,0.133333333
7.60332E-4,22.81319001,0.32884128,0.035672854,0.146666667,0.133333333
