Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
7.63336E-13,0.000000001,0,0.998453807,0,0
9.9426E-13,0.000000003,0,0.996810978,0,0
1.67194E-12,0.00000001,0.000000001,0.991399304,0,0
2.59153E-12,0.000000025,0.000000001,0.984634712,0,0
5.61976E-12,0.0000001,0.000000003,0.967046772,0,0
1.15496E-11,0.000000251,0.000000006,0.94955547,0,0
4.60867E-11,0.000001001,0.000000023,0.919404716,0,0
1.10285E-10,0.000002504,0.000000055,0.900463858,0,0
3.4659E-10,0.000010009,0.000000174,0.866254349,0,0
7.46249E-10,0.000025011,0.000000374,0.838519521,0,0
1.37074E-9,0.000050112,0.000000687,0.814746811,0,0
2.78284E-9,0.000100183,0.000001394,0.789814457,0,0
6.75282E-9,0.000250458,0.000003384,0.75715114,0,0
1.20035E-8,0.000501183,0.000006015,0.730575957,0,0
2.0427E-8,0.001001396,0.000010235,0.700135292,0,0
4.74121E-8,0.002501995,0.000023757,0.655972169,0,0
8.58837E-8,0.00500609,0.000043033,0.618863549,0,0
1.62757E-7,0.010007161,0.00008155,0.578179358,0,0
3.82137E-7,0.02500411,0.000191462,0.522419791,0,0
7.28864E-7,0.050019332,0.000365149,0.477386935,0.003333333,0.006666667
1.26508E-6,0.100076088,0.000633701,0.427908775,0.003333333,0.013333333
2.41176E-6,0.200239528,0.001207745,0.373985311,0.005,0.02
3.46082E-6,0.300177894,0.001732632,0.340645535,0.016666667,0.033333333
4.54411E-6,0.400160962,0.002274352,0.316389641,0.016666667,0.033333333
5.63472E-6,0.500487381,0.002819441,0.297352145,0.021666667,0.033333333
6.6908E-6,0.600073942,0.003346983,0.281696946,0.026666667,0.04
7.98439E-6,0.700209064,0.003992794,0.268457673,0.028333333,0.04
8.57476E-6,0.750705849,0.004287388,0.262562814,0.028333333,0.04
9.41774E-6,0.800101054,0.004707885,0.257247777,0.028333333,0.04
1.07854E-5,0.900194865,0.005389718,0.247680711,0.028333333,0.04
1.19162E-5,1.001049585,0.005953148,0.239080015,0.028333333,0.04
1.2976E-5,1.100569207,0.006480888,0.231349053,0.03,0.04
1.39947E-5,1.200902473,0.006987864,0.224197913,0.03,0.04
1.51865E-5,1.301241354,0.007580711,0.217529957,0.03,0.04
1.63779E-5,1.40062376,0.008172995,0.211441825,0.03,0.04
1.79615E-5,1.50155861,0.008959697,0.20574024,0.03,0.04
2.11054E-5,1.751560593,0.010519672,0.1933707,0.031666667,0.04
2.41646E-5,2.002034375,0.012035309,0.182643989,0.031666667,0.04
2.67101E-5,2.251303467,0.013294605,0.17317356,0.04,0.053333333
2.99622E-5,2.502876036,0.014901209,0.164572864,0.041666667,0.06
3.40458E-5,2.751285162,0.016914858,0.157035176,0.041666667,0.06
3.75064E-5,3.001987326,0.018618072,0.150270584,0.041666667,0.066666667
4.11289E-5,3.253445418,0.020397782,0.144085814,0.046666667,0.073333333
4.45708E-5,3.502753797,0.02208581,0.138480866,0.046666667,0.073333333
4.83873E-5,3.753580577,0.023954125,0.133262466,0.046666667,0.073333333
5.18479E-5,4.000675587,0.025645165,0.128527252,0.058333333,0.093333333
5.59834E-5,4.253621676,0.02766215,0.123985311,0.06,0.093333333
5.92813E-5,4.501411833,0.029267573,0.119829919,0.06,0.093333333
6.36688E-5,4.753394969,0.03139937,0.115867801,0.06,0.093333333
6.70509E-5,5.001828299,0.03303947,0.112195593,0.061666667,0.093333333
7.21406E-5,5.251709472,0.03550237,0.10871666,0.061666667,0.093333333
7.58456E-5,5.502635663,0.03729129,0.105431001,0.061666667,0.093333333
8.02143E-5,5.753953301,0.039396432,0.102338616,0.061666667,0.093333333
8.54665E-5,6.0019627,0.04192115,0.099439505,0.061666667,0.093333333
8.84281E-5,6.2546268,0.043341898,0.096637031,0.061666667,0.093333333
9.36632E-5,6.500807855,0.04584809,0.094027831,0.061666667,0.093333333
9.88475E-5,6.753215052,0.048323481,0.091515269,0.061666667,0.093333333
1.04747E-4,7.007903846,0.051132474,0.089099343,0.061666667,0.093333333
1.08318E-4,7.252428263,0.052828814,0.086876691,0.061666667,0.1
1.13327E-4,7.506709793,0.055203011,0.084654039,0.061666667,0.1
1.18389E-4,7.750028778,0.057596395,0.082624662,0.061666667,0.1
1.2423E-4,8.004487809,0.060351027,0.080595284,0.061666667,0.1
1.32566E-4,8.261611228,0.064267477,0.078662543,0.061666667,0.113333333
1.39191E-4,8.507093682,0.067368416,0.076923077,0.061666667,0.113333333
1.44709E-4,8.764114337,0.069943759,0.07518361,0.061666667,0.113333333
1.51352E-4,9.001022991,0.073034307,0.073637418,0.061666667,0.113333333
1.58855E-4,9.265757112,0.076513079,0.071994588,0.061666667,0.113333333
1.65289E-4,9.509029082,0.079485262,0.070545033,0.065,0.113333333
1.71145E-4,9.762162252,0.082182529,0.069095477,0.065,0.12
1.7951E-4,10.007107394,0.086021458,0.067742559,0.065,0.12
1.8853E-4,10.263625459,0.09014286,0.066389641,0.065,0.12
2.00489E-4,10.500043491,0.095578678,0.065229996,0.065,0.12
2.07111E-4,10.766679615,0.098575013,0.063973715,0.065,0.12
2.14993E-4,11.019743529,0.102128271,0.06281407,0.065,0.12
2.20437E-4,11.259992779,0.104573961,0.061751063,0.065,0.12
2.28319E-4,11.507604284,0.108103536,0.060688056,0.065,0.12
2.32594E-4,11.761215703,0.110011923,0.059625048,0.065,0.12
2.45419E-4,12.024008831,0.115712758,0.058562041,0.085,0.166666667
2.52441E-4,12.273916732,0.118818735,0.057595671,0.086666667,0.166666667
2.59243E-4,12.504849478,0.121817212,0.056725937,0.088333333,0.166666667
2.69109E-4,12.768065874,0.126147934,0.055759567,0.088333333,0.166666667
2.76909E-4,13.01453553,0.129556579,0.054889834,0.088333333,0.166666667
2.85305E-4,13.267127432,0.133210633,0.054020101,0.088333333,0.166666667
