Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
1.01676E-12,0.000000001,0.000000001,0.998937814,0,0
1.24736E-12,0.000000003,0.000000001,0.997682503,0,0
1.96036E-12,0.00000001,0.000000001,0.993240633,0,0
3.06711E-12,0.000000025,0.000000002,0.987446891,0,0
6.218E-12,0.0000001,0.000000003,0.971900348,0,0
1.1394E-11,0.000000251,0.000000006,0.954712244,0,0
4.43788E-11,0.000001002,0.000000025,0.92410197,0,0
1.10268E-10,0.000002511,0.000000061,0.904692932,0,0
3.48739E-10,0.000010008,0.000000194,0.870606412,0,0
6.98639E-10,0.000025042,0.000000389,0.842023947,0,0
1.27546E-9,0.000050031,0.000000709,0.817110854,0,0
2.51036E-9,0.000100093,0.000001396,0.790363075,0,0
6.25943E-9,0.000250439,0.000003481,0.754634994,0,0
1.11488E-8,0.000500414,0.0000062,0.726535342,0,0
2.11374E-8,0.001000886,0.000011754,0.695828505,0,0
4.38629E-8,0.00250049,0.000024392,0.64976825,0,0
8.23538E-8,0.005004174,0.000045795,0.610563924,0,0
1.61599E-7,0.010001912,0.00008986,0.569524913,0,0
3.77022E-7,0.025020966,0.000209638,0.512456547,0,0
7.35846E-7,0.050001407,0.000409116,0.468424102,0.003333333,0.006666667
1.34652E-6,0.100118329,0.000748513,0.420529162,0.005,0.006666667
2.63323E-6,0.200257176,0.001463255,0.368964851,0.013333333,0.02
3.84563E-6,0.300037504,0.002136247,0.339223638,0.015,0.04
5.02983E-6,0.400344373,0.002793152,0.317303978,0.018333333,0.04
6.20409E-6,0.500414774,0.003444115,0.300019312,0.018333333,0.04
7.40324E-6,0.600501763,0.004108438,0.285824643,0.018333333,0.04
8.73695E-6,0.700758087,0.004846786,0.273850908,0.018333333,0.046666667
9.31766E-6,0.75034615,0.005168097,0.268539977,0.02,0.046666667
9.79471E-6,0.800040127,0.005431976,0.263518733,0.02,0.046666667
1.09948E-5,0.900810972,0.006095482,0.254152182,0.02,0.046666667
1.24766E-5,1.001082777,0.006914141,0.24594438,0.021666667,0.046666667
1.34629E-5,1.100856376,0.007458701,0.238509077,0.021666667,0.046666667
1.47301E-5,1.201398946,0.008157844,0.231653148,0.023333333,0.046666667
1.58014E-5,1.300477836,0.008748556,0.225376593,0.023333333,0.046666667
1.72253E-5,1.401023733,0.009533165,0.219486288,0.023333333,0.046666667
1.86175E-5,1.501158857,0.010299679,0.214078795,0.023333333,0.046666667
2.14875E-5,1.755005553,0.011877943,0.201911935,0.03,0.046666667
2.4264E-5,2.000353305,0.013402456,0.191483198,0.03,0.046666667
2.74759E-5,2.250309344,0.015163039,0.182116647,0.03,0.046666667
3.06159E-5,2.501635147,0.016881234,0.173812283,0.033333333,0.046666667
3.37858E-5,2.752832304,0.018612699,0.166280417,0.033333333,0.053333333
3.74351E-5,3.000844051,0.020602266,0.159521051,0.033333333,0.053333333
4.07292E-5,3.250659835,0.022394698,0.153341058,0.038333333,0.06
4.5526E-5,3.503661153,0.024998974,0.147643878,0.04,0.06
4.9158E-5,3.753519341,0.026966207,0.142526072,0.04,0.06
5.2409E-5,4.004004491,0.028723747,0.137794515,0.048333333,0.06
5.59415E-5,4.252944489,0.030629847,0.133352646,0.048333333,0.06
5.99494E-5,4.502906128,0.032787963,0.129200463,0.048333333,0.06
6.27353E-5,4.754270326,0.034285199,0.125241406,0.048333333,0.06
6.60503E-5,5.000536139,0.036063811,0.121572036,0.048333333,0.06
6.96846E-5,5.251788579,0.038009995,0.117999228,0.06,0.073333333
7.33992E-5,5.502615774,0.039995105,0.114619544,0.063333333,0.073333333
7.69865E-5,5.751068969,0.041908259,0.111432986,0.063333333,0.073333333
8.16679E-5,6.003894545,0.044399229,0.10834299,0.063333333,0.08
8.53832E-5,6.255558524,0.0463715,0.105446118,0.063333333,0.08
8.92171E-5,6.507994005,0.048402476,0.102645809,0.063333333,0.08
9.32185E-5,6.754350873,0.050517601,0.100038625,0.065,0.08
9.73545E-5,7.002672732,0.052698914,0.097528003,0.065,0.08
1.01166E-4,7.259723234,0.054704866,0.095017381,0.065,0.08
1.04885E-4,7.507105285,0.056657457,0.092699884,0.065,0.08
1.09656E-4,7.753499872,0.059156954,0.090478949,0.065,0.08
1.14145E-4,8.000484731,0.061502718,0.088354577,0.065,0.08
1.21177E-4,8.258212946,0.065165502,0.086230205,0.065,0.08
1.25484E-4,8.505750401,0.06740188,0.084298957,0.065,0.08
1.29906E-4,8.761355443,0.069692182,0.08236771,0.065,0.08
1.34852E-4,9.013221145,0.072247683,0.080533024,0.065,0.08
1.38998E-4,9.259390033,0.074384119,0.078794902,0.065,0.08
1.45739E-4,9.502100228,0.077847416,0.077153341,0.068333333,0.08
1.53593E-4,9.757523709,0.081866025,0.075511781,0.068333333,0.08
1.66619E-4,10.00022504,0.08849268,0.074063345,0.07,0.08
1.7171E-4,10.254155212,0.091069666,0.072614909,0.07,0.08
1.78823E-4,10.517218113,0.094657729,0.071166474,0.07,0.08
1.84903E-4,10.754131894,0.097713596,0.069911163,0.07,0.08
1.90324E-4,11.016947633,0.100429712,0.068559289,0.071666667,0.086666667
1.98392E-4,11.268790466,0.104456682,0.067303978,0.071666667,0.086666667
2.03191E-4,11.510580277,0.106843533,0.06614523,0.071666667,0.086666667
2.07234E-4,11.756457385,0.108849237,0.064986481,0.073333333,0.086666667
2.14838E-4,12.009675395,0.112609707,0.063827733,0.073333333,0.086666667
2.28251E-4,12.253585067,0.119203986,0.062765547,0.073333333,0.086666667
2.32909E-4,12.507551609,0.121482359,0.06170336,0.073333333,0.086666667
2.41288E-4,12.769580935,0.125566329,0.060641174,0.073333333,0.086666667
2.52289E-4,13.017081075,0.130899701,0.05967555,0.073333333,0.086666667
2.60263E-4,13.273891546,0.134744676,0.058709927,0.073333333,0.086666667
2.6668E-4,13.511676393,0.137826723,0.057840865,0.073333333,0.086666667
2.72018E-4,13.754675502,0.140382621,0.056971804,0.075,0.086666667
2.78596E-4,14.00242203,0.143520942,0.056102742,0.076666667,0.086666667
2.83875E-4,14.25507896,0.146031727,0.055233681,0.076666667,0.086666667
2.89953E-4,14.514639429,0.148913286,0.05436462,0.078333333,0.086666667
2.95875E-4,14.778669025,0.151711597,0.053495558,0.078333333,0.086666667
3.11848E-4,15.022413799,0.15921283,0.052723059,0.078333333,0.086666667
3.24794E-4,15.276467898,0.165244101,0.05195056,0.081666667,0.086666667
3.31836E-4,15.507462898,0.168506928,0.051274623,0.081666667,0.086666667
3.46928E-4,15.778584973,0.175455691,0.050502124,0.081666667,0.086666667
3.51969E-4,16.023901858,0.177764271,0.049826188,0.081666667,0.086666667
3.70466E-4,16.276863096,0.186178439,0.049150251,0.083333333,0.086666667
3.7652E-4,16.501163705,0.188913743,0.048570877,0.085,0.086666667
3.88729E-4,16.770374131,0.194401801,0.04789494,0.085,0.086666667
4.01898E-4,17.008202072,0.200279598,0.047315566,0.085,0.086666667
4.17279E-4,17.253747015,0.207090775,0.046736192,0.085,0.086666667
4.23603E-4,17.506063978,0.209874463,0.046156817,0.085,0.086666667
4.49022E-4,17.770467501,0.220964528,0.045577443,0.085,0.086666667
4.62064E-4,18.635509173,0.226594195,0.043742758,0.115,0.093333333
4.68434E-4,18.77563421,0.229328705,0.043453071,0.115,0.093333333
4.85383E-4,19.014580225,0.236558424,0.042970259,0.116666667,0.1
4.96532E-4,19.260336267,0.241276872,0.042487447,0.118333333,0.1
5.06058E-4,19.560132714,0.245285833,0.041908073,0.126666667,0.1
5.11053E-4,19.764132872,0.247379008,0.041521823,0.126666667,0.1
5.30792E-4,20.025966891,0.255595143,0.041039011,0.126666667,0.1
5.36337E-4,20.29256061,0.257887159,0.040556199,0.126666667,0.1
5.51912E-4,20.510311892,0.264286917,0.04016995,0.126666667,0.1
5.62766E-4,20.789529399,0.268714342,0.039687138,0.126666667,0.1
5.77082E-4,21.018967474,0.274513052,0.039300888,0.15,0.113333333
