Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
3.82489E-13,0.000000001,0,0.996810361,0,0
5.36374E-13,0.000000003,0,0.993717379,0,0
1.09851E-12,0.00000001,0.000000001,0.984535086,0,0
2.03699E-12,0.000000025,0.000000001,0.974676203,0,0
5.49655E-12,0.0000001,0.000000003,0.955441717,0,0
1.23079E-11,0.000000251,0.000000006,0.937753721,0,0
4.40203E-11,0.000001004,0.000000022,0.908757008,0,0
1.14124E-10,0.000002503,0.000000058,0.889039242,0,0
3.80227E-10,0.000010009,0.000000194,0.858399381,0,0
7.42155E-10,0.000025038,0.000000379,0.831625749,0,0
1.44484E-9,0.00005012,0.000000738,0.808138411,0,0
2.79163E-9,0.000100074,0.000001425,0.784844384,0,0
6.51354E-9,0.000250544,0.000003325,0.751304852,0,0
1.29449E-8,0.000501048,0.000006608,0.725497777,0,0
2.40096E-8,0.001002267,0.000012256,0.698627489,0,0
5.26565E-8,0.002503923,0.00002688,0.65938527,0,0
9.25456E-8,0.005008501,0.000047241,0.625169147,0,0
1.77421E-7,0.01001013,0.000090565,0.588439977,0,0
4.01174E-7,0.025035342,0.00020477,0.536245892,0,0
7.53184E-7,0.050028208,0.00038441,0.493040789,0,0
1.40184E-6,0.100051654,0.000715352,0.447419292,0.006666667,0
2.45518E-6,0.200031787,0.001252531,0.396578388,0.015,0.013333333
3.52754E-6,0.30003717,0.00179911,0.363812101,0.015,0.013333333
4.54906E-6,0.400045766,0.002319501,0.339648173,0.023333333,0.02
5.6607E-6,0.500505276,0.00288549,0.320606998,0.023333333,0.02
6.741E-6,0.600409338,0.003435218,0.305045428,0.023333333,0.02
7.89849E-6,0.700621144,0.004023889,0.291803596,0.023333333,0.02
8.4319E-6,0.750444707,0.004295047,0.285907597,0.023333333,0.02
8.99315E-6,0.800039357,0.004580281,0.280398222,0.023333333,0.02
9.96278E-6,0.900343645,0.005072869,0.270152716,0.023333333,0.026666667
1.12675E-5,1.000503273,0.005735305,0.260970423,0.023333333,0.026666667
1.24155E-5,1.100678015,0.006317822,0.252754688,0.023333333,0.026666667
1.34031E-5,1.201339691,0.00681861,0.245215542,0.025,0.026666667
1.45611E-5,1.30051316,0.007405584,0.238352987,0.028333333,0.026666667
1.57412E-5,1.400982046,0.008003344,0.23197371,0.028333333,0.026666667
1.69454E-5,1.500979987,0.008612969,0.226077711,0.028333333,0.026666667
1.95473E-5,1.7505029,0.009928829,0.212835879,0.03,0.026666667
2.24356E-5,2.000586633,0.011387569,0.201333849,0.03,0.026666667
2.49325E-5,2.251462374,0.012646864,0.191088343,0.031666667,0.033333333
2.79178E-5,2.501865504,0.014150366,0.181906051,0.036666667,0.033333333
3.1022E-5,2.751144955,0.01571134,0.173690315,0.036666667,0.033333333
3.42026E-5,3.001917399,0.017308134,0.166247825,0.04,0.046666667
3.71261E-5,3.251036277,0.01877359,0.159481925,0.04,0.046666667
4.07987E-5,3.503043515,0.020611437,0.153199304,0.041666667,0.046666667
4.41675E-5,3.750402923,0.022294238,0.147593273,0.041666667,0.046666667
4.76767E-5,4.003712869,0.024044116,0.142277209,0.041666667,0.046666667
5.05751E-5,4.254301215,0.025487033,0.137347767,0.041666667,0.046666667
5.31983E-5,4.502783897,0.026791149,0.132708293,0.05,0.053333333
5.78353E-5,4.753533748,0.029092071,0.128358786,0.05,0.053333333
6.04273E-5,5.001691323,0.030375909,0.124299246,0.05,0.053333333
6.37698E-5,5.250276434,0.032028927,0.120433018,0.053333333,0.053333333
6.73355E-5,5.505655279,0.033789255,0.116663445,0.053333333,0.053333333
7.12633E-5,5.755740852,0.035724608,0.113183839,0.053333333,0.053333333
7.51551E-5,6.004878525,0.037638383,0.109897545,0.053333333,0.053333333
8.03437E-5,6.253123278,0.040183985,0.106804562,0.055,0.053333333
8.43054E-5,6.50059251,0.04212314,0.103904891,0.055,0.053333333
8.87599E-5,6.751153526,0.044298784,0.101101875,0.055,0.053333333
9.35339E-5,7.006268652,0.046625029,0.098395515,0.055,0.053333333
9.67003E-5,7.25363564,0.048164789,0.095882467,0.055,0.053333333
