X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
-155.9701389,19.594,train,3.5495122206035193E-4,16.670784823363228,0.16384104625838147
-155.928562,19.54247509,train,4.721164282157529E-6,0.3892075065095341,0.0023771839025783503
-155.928648,19.54250268,train,4.721164282157529E-6,0.3892075065095341,0.0023771839025783503
-155.9285289,19.54253039,train,4.721164282157529E-6,0.3892075065095341,0.0023771839025783503
-155.9131064,19.49191103,train,5.250428096586561E-6,0.4349339478843266,0.0026433244332835226
-155.8981389,19.4578056,train,3.242909264881687E-4,15.684496913695904,0.1508166924400408
-155.8980278,19.4579444,train,3.242909264881687E-4,15.684496913695904,0.1508166924400408
-155.8928611,19.4511111,train,3.242909264881687E-4,15.684496913695904,0.1508166924400408
-155.8927778,19.4512778,train,3.242909264881687E-4,15.684496913695904,0.1508166924400408
-155.8927778,19.4511111,train,3.242909264881687E-4,15.684496913695904,0.1508166924400408
-155.8927778,19.4510833,train,3.242909264881687E-4,15.684496913695904,0.1508166924400408
-155.89275,19.4510833,train,3.242909264881687E-4,15.684496913695904,0.1508166924400408
-155.8927222,19.4510556,train,3.242909264881687E-4,15.684496913695904,0.1508166924400408
-155.89275,19.4510278,train,3.242909264881687E-4,15.684496913695904,0.1508166924400408
-155.89275,19.4510278,train,3.242909264881687E-4,15.684496913695904,0.1508166924400408
-155.8928056,19.4510556,train,3.242909264881687E-4,15.684496913695904,0.1508166924400408
-155.8923611,19.4513333,train,3.242909264881687E-4,15.684496913695904,0.1508166924400408
-155.8922778,19.4512222,train,3.242909264881687E-4,15.684496913695904,0.1508166924400408
-155.8920278,19.4509167,train,3.242909264881687E-4,15.684496913695904,0.1508166924400408
-155.9044167,19.425,train,3.185365942530888E-4,15.227919260665399,0.14834976245201337
-155.59025,19.0595556,train,9.05570738617404E-5,6.734357077274254,0.044624917479320736
-155.5902477,19.05965086,train,9.05570738617404E-5,6.734357077274254,0.044624917479320736
-155.5902503,19.0597844,train,9.05570738617404E-5,6.734357077274254,0.044624917479320736
-155.5902197,19.05982847,train,9.05570738617404E-5,6.734357077274254,0.044624917479320736
-155.5901944,19.0599167,train,9.05570738617404E-5,6.734357077274254,0.044624917479320736
-155.5897778,19.0596667,train,9.05570738617404E-5,6.734357077274254,0.044624917479320736
-155.5897778,19.05975,train,9.05570738617404E-5,6.734357077274254,0.044624917479320736
-155.5898056,19.05975,train,9.05570738617404E-5,6.734357077274254,0.044624917479320736
-155.0396111,19.6245278,train,4.9288071637065786E-5,4.012852597136526,0.024540756243499606
-155.0390819,19.62491246,train,4.9288071637065786E-5,4.012852597136526,0.024540756243499606
-155.3732222,20.0411389,train,1.3655593357948626E-6,0.09853185543351771,6.881632542006244E-4
-159.367057,21.976129,train,9.804929266252922E-4,33.176835066628996,0.38999129732193216
-159.367045,21.976145,train,9.804929266252922E-4,33.176835066628996,0.38999129732193216
-159.367014,21.976256,train,9.804929266252922E-4,33.176835066628996,0.38999129732193216
-159.366909,21.976264,train,9.804929266252922E-4,33.176835066628996,0.38999129732193216
-159.3670556,21.9761389,train,9.804929266252922E-4,33.176835066628996,0.38999129732193216
-159.3670833,21.9761111,train,9.804929266252922E-4,33.176835066628996,0.38999129732193216
-159.3669722,21.97625,train,9.804929266252922E-4,33.176835066628996,0.38999129732193216
-159.367118,21.975894,train,9.804929266252922E-4,33.176835066628996,0.38999129732193216
-159.3673611,21.9761667,train,9.804929266252922E-4,33.176835066628996,0.38999129732193216
-159.3671944,21.9760278,train,9.804929266252922E-4,33.176835066628996,0.38999129732193216
-159.3671111,21.9760833,train,9.804929266252922E-4,33.176835066628996,0.38999129732193216
-159.3671667,21.9760833,train,9.804929266252922E-4,33.176835066628996,0.38999129732193216
-159.3668056,21.9761944,train,9.804929266252922E-4,33.176835066628996,0.38999129732193216
-159.36675,21.9760278,train,9.804929266252922E-4,33.176835066628996,0.38999129732193216
-159.3648056,21.9768611,train,0.002340429125097773,68.75275717281198,0.6926743946302069
-159.3682222,21.9751389,train,9.804929266252922E-4,33.176835066628996,0.38999129732193216
-159.3671667,21.9758889,train,9.804929266252922E-4,33.176835066628996,0.38999129732193216
-159.3674167,21.9760833,train,9.804929266252922E-4,33.176835066628996,0.38999129732193216
-159.3675278,21.9764444,train,9.804929266252922E-4,33.176835066628996,0.38999129732193216
-159.3675556,21.9764444,train,9.804929266252922E-4,33.176835066628996,0.38999129732193216
-159.3675556,21.9764167,train,9.804929266252922E-4,33.176835066628996,0.38999129732193216
-159.3675833,21.9764167,train,9.804929266252922E-4,33.176835066628996,0.38999129732193216
-159.3670833,21.9765,train,9.804929266252922E-4,33.176835066628996,0.38999129732193216
-159.3653889,21.9761667,train,0.002340429125097773,68.75275717281198,0.6926743946302069
