Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
2.34644E-13,0.000000001,0,0.994008504,0,0
3.7956E-13,0.000000003,0,0.989176652,0,0
9.38299E-13,0.00000001,0.000000001,0.978256668,0,0
1.47574E-12,0.000000025,0.000000001,0.966370313,0,0
4.61382E-12,0.0000001,0.000000004,0.939311944,0,0
1.27897E-11,0.000000251,0.000000011,0.920757634,0,0
4.51122E-11,0.000001001,0.000000038,0.893505991,0,0
1.07602E-10,0.000002506,0.000000092,0.873598763,0,0
3.47223E-10,0.000010006,0.000000295,0.839099343,0,0
8.13576E-10,0.000025001,0.000000692,0.812234248,0,0
1.61206E-9,0.000050149,0.000001372,0.791940472,0,0
3.09339E-9,0.000100172,0.000002633,0.770970236,0,0
6.66621E-9,0.000250249,0.000005673,0.740722845,0,0
1.1727E-8,0.000500783,0.00000998,0.713567839,0,0
2.16567E-8,0.001001012,0.00001843,0.683223811,0,0
4.80757E-8,0.002504303,0.000040912,0.640123695,0,0
8.93528E-8,0.005006519,0.000076038,0.603788172,0,0
1.66363E-7,0.010009584,0.000141567,0.565133359,0,0
3.78938E-7,0.025032236,0.000322429,0.509470429,0,0
7.41031E-7,0.050048673,0.00063043,0.46453421,0,0
1.48598E-6,0.100036527,0.001263793,0.420177812,0,0
3.04113E-6,0.200198007,0.002584698,0.376401237,0.013333333,0.013333333
4.58152E-6,0.300206438,0.003891354,0.350792424,0.013333333,0.013333333
6.01619E-6,0.400447806,0.005106779,0.332431388,0.015,0.026666667
7.51258E-6,0.500203827,0.006372922,0.318129107,0.025,0.033333333
8.97601E-6,0.600798486,0.007609614,0.306242752,0.026666667,0.04
1.03147E-5,0.700496597,0.008739509,0.296289138,0.028333333,0.04
1.08056E-5,0.750107537,0.009153548,0.291747198,0.028333333,0.04
1.14188E-5,0.800203686,0.009670483,0.287398531,0.028333333,0.04
1.27221E-5,0.904022864,0.010768281,0.279087746,0.035,0.046666667
1.39568E-5,1.001115935,0.011807223,0.272033243,0.035,0.046666667
1.52717E-5,1.100299396,0.012912337,0.265461925,0.036666667,0.046666667
1.66545E-5,1.200632864,0.014073273,0.259373792,0.036666667,0.046666667
1.76901E-5,1.300516627,0.014941762,0.253768844,0.036666667,0.046666667
1.89098E-5,1.401248878,0.01596371,0.248453807,0.036666667,0.046666667
2.01794E-5,1.501006856,0.01702635,0.243525319,0.038333333,0.053333333
2.34121E-5,1.750947586,0.019726834,0.23241206,0.038333333,0.053333333
2.66461E-5,2.000887988,0.022421017,0.222844994,0.038333333,0.053333333
3.01091E-5,2.252245365,0.025297812,0.214244298,0.038333333,0.053333333
3.32696E-5,2.503285517,0.027915859,0.206609973,0.038333333,0.053333333
3.59894E-5,2.751596883,0.030163227,0.199652107,0.053333333,0.073333333
3.88437E-5,3.001475701,0.032516195,0.193177426,0.053333333,0.073333333
4.13802E-5,3.250164936,0.034602291,0.18718593,0.053333333,0.073333333
4.49996E-5,3.500249769,0.037571314,0.181580982,0.053333333,0.073333333
4.77155E-5,3.751206565,0.039793156,0.176362582,0.053333333,0.073333333
5.02991E-5,4.000205553,0.041902068,0.171434094,0.058333333,0.086666667
5.35839E-5,4.255153996,0.044576609,0.166698879,0.058333333,0.086666667
5.65216E-5,4.50259554,0.04696219,0.162350213,0.058333333,0.086666667
5.92015E-5,4.75043732,0.049133225,0.15819482,0.058333333,0.086666667
6.27768E-5,5.006155774,0.052022036,0.154136065,0.058333333,0.086666667
6.59253E-5,5.250147128,0.054558622,0.150463858,0.058333333,0.086666667
6.93191E-5,5.501211183,0.057285316,0.146888288,0.058333333,0.086666667
7.2692E-5,5.756395122,0.059987386,0.143409354,0.058333333,0.086666667
7.53284E-5,6.000803114,0.062094018,0.140220332,0.058333333,0.086666667
7.94543E-5,6.256176737,0.065381434,0.13703131,0.058333333,0.086666667
8.21509E-5,6.506111612,0.067523795,0.134035562,0.058333333,0.086666667
8.56103E-5,6.757799709,0.070264915,0.131136451,0.058333333,0.086666667
9.00487E-5,7.003943509,0.073770058,0.128430615,0.058333333,0.086666667
9.28155E-5,7.251070246,0.075948396,0.125821415,0.058333333,0.086666667
9.68942E-5,7.506283719,0.079150262,0.123212215,0.058333333,0.086666667
9.95777E-5,7.752366184,0.081250797,0.120796289,0.058333333,0.086666667
1.02659E-4,8.005535446,0.083656488,0.118380363,0.058333333,0.086666667
1.05724E-4,8.255545389,0.086044076,0.116061075,0.058333333,0.086666667
1.071E-4,8.618424174,0.087113343,0.112775416,0.085,0.106666667
1.09304E-4,8.759050389,0.088824198,0.111519134,0.085,0.113333333
1.13092E-4,9.003369748,0.091756428,0.109393119,0.085,0.113333333
1.16565E-4,9.255895287,0.09443729,0.107267105,0.085,0.113333333
1.1882E-4,9.50319847,0.096173359,0.105237727,0.086666667,0.113333333
1.23471E-4,9.758060447,0.099743626,0.103208349,0.086666667,0.113333333
1.27642E-4,10.009690247,0.102933239,0.101275609,0.088333333,0.113333333
1.31749E-4,10.255418968,0.106063365,0.099439505,0.088333333,0.113333333
1.35975E-4,10.50974139,0.109272333,0.097603402,0.088333333,0.113333333
1.40273E-4,10.758335622,0.112524239,0.095863935,0.088333333,0.113333333
1.4355E-4,11.014196674,0.114995939,0.094124468,0.09,0.113333333
1.47339E-4,11.261643069,0.117845453,0.092481639,0.09,0.113333333
1.51524E-4,11.500660498,0.120981256,0.090935446,0.09,0.113333333
1.57274E-4,11.763502429,0.125272347,0.089292617,0.09,0.113333333
1.63066E-4,12.003973616,0.12957302,0.087843061,0.09,0.12
1.68939E-4,12.254195489,0.133912631,0.086393506,0.09,0.12
1.73379E-4,12.511462622,0.137178991,0.084943951,0.093333333,0.12
1.77608E-4,12.756647395,0.140278725,0.083591032,0.093333333,0.12
1.81589E-4,13.00873788,0.143186107,0.082238114,0.093333333,0.12
1.85727E-4,13.266242196,0.146198285,0.080885195,0.093333333,0.12
1.90209E-4,13.511936301,0.149449119,0.079628914,0.111666667,0.153333333
1.94899E-4,13.763478672,0.152837164,0.078372632,0.111666667,0.153333333
1.98991E-4,14.019574641,0.155782094,0.077116351,0.111666667,0.153333333
2.02988E-4,14.260672562,0.158648297,0.075956707,0.111666667,0.153333333
2.10313E-4,14.508460873,0.16387695,0.074797062,0.111666667,0.153333333
2.18074E-4,14.766158438,0.16938114,0.073637418,0.111666667,0.153333333
2.215E-4,15.007509117,0.171799231,0.072574411,0.111666667,0.153333333
2.31953E-4,15.25680903,0.179134058,0.071511403,0.111666667,0.166666667
2.38794E-4,15.515509,0.183898987,0.070448396,0.111666667,0.173333333
2.44871E-4,15.757584301,0.188108834,0.069482026,0.111666667,0.173333333
2.51097E-4,16.005379323,0.192398847,0.068515655,0.111666667,0.173333333
2.56742E-4,16.259638251,0.196269523,0.067549285,0.111666667,0.173333333
2.64132E-4,16.520523207,0.201308453,0.066582915,0.111666667,0.173333333
2.69882E-4,16.761536641,0.205207308,0.065713181,0.111666667,0.173333333
2.76434E-4,17.007285978,0.20962608,0.064843448,0.111666667,0.173333333
2.85134E-4,17.260271724,0.215456732,0.063973715,0.111666667,0.173333333
2.90551E-4,17.519405598,0.219064808,0.063103981,0.111666667,0.173333333
2.96896E-4,17.754495488,0.223270148,0.062330885,0.111666667,0.18
3.00059E-4,18.022975791,0.225358596,0.061461152,0.111666667,0.18
3.11979E-4,18.268509052,0.233176845,0.060688056,0.111666667,0.18
3.17535E-4,18.519880366,0.236793728,0.059914959,0.113333333,0.18
3.21228E-4,18.77510853,0.239188792,0.059141863,0.113333333,0.18
3.28294E-4,19.002716931,0.243750073,0.058465404,0.116666667,0.18
3.33409E-4,19.267359578,0.247034588,0.057692308,0.118333333,0.18
3.44638E-4,19.504426202,0.254195706,0.057015848,0.118333333,0.18
3.56835E-4,19.750794584,0.261896802,0.056339389,0.118333333,0.18
3.66909E-4,20.004468129,0.268197617,0.05566293,0.118333333,0.18
3.72687E-4,20.263748942,0.27178739,0.054986471,0.118333333,0.186666667
3.81006E-4,20.528237805,0.276924315,0.054310012,0.118333333,0.186666667
3.84856E-4,20.758253783,0.279289976,0.053730189,0.118333333,0.186666667
3.93611E-4,21.030098097,0.284639337,0.05305373,0.118333333,0.186666667
4.01467E-4,21.270017944,0.289405923,0.052473908,0.118333333,0.186666667
4.07045E-4,21.512979201,0.292771164,0.051894086,0.118333333,0.186666667
4.1274E-4,21.758747603,0.296190702,0.051314264,0.12,0.186666667
4.21527E-4,22.009330812,0.301434275,0.050734441,0.12,0.186666667
4.31833E-4,22.264878295,0.307533796,0.050154619,0.12,0.186666667
4.43089E-4,22.52759908,0.31413582,0.049574797,0.12,0.186666667
4.54464E-4,22.752731561,0.320742846,0.049091612,0.12,0.186666667
4.63727E-4,23.028700179,0.326076349,0.04851179,0.12,0.186666667
4.76978E-4,23.265186394,0.33363349,0.048028605,0.12,0.186666667
4.88884E-4,23.506421881,0.340351296,0.047545419,0.12,0.186666667
5.14426E-4,23.757918744,0.354534626,0.047062234,0.121666667,0.186666667
5.2432E-4,24.017856683,0.359946623,0.046579049,0.121666667,0.186666667
5.37156E-4,24.284097852,0.366900537,0.046095864,0.121666667,0.186666667
5.50657E-4,24.501099049,0.374132672,0.045709316,0.121666667,0.186666667
5.75018E-4,24.784351131,0.386974677,0.045226131,0.121666667,0.186666667
5.80106E-4,25.016155866,0.38962299,0.044839583,0.121666667,0.186666667
5.89319E-4,25.250217463,0.394390079,0.044453034,0.121666667,0.186666667
6.16408E-4,25.55452111,0.40819182,0.043969849,0.121666667,0.186666667
6.21553E-4,25.802180705,0.410777193,0.043583301,0.121666667,0.186666667
6.37033E-4,26.056008793,0.418488422,0.043196753,0.121666667,0.186666667
6.4228E-4,29.909536524,0.421079501,0.037301894,0.121666667,0.186666667
6.55813E-4,30.039451569,0.427708258,0.037205257,0.22,0.246666667
6.67141E-4,31.972075149,0.433198796,0.034306146,0.22,0.246666667
6.68487E-4,32.038923863,0.433847855,0.034306146,0.265,0.266666667
6.77388E-4,32.307878028,0.438120004,0.033919598,0.265,0.266666667
6.90856E-4,32.514008727,0.444523414,0.033629687,0.265,0.266666667
6.95714E-4,32.791560303,0.446815163,0.033243139,0.265,0.266666667
7.03435E-4,33.00167201,0.450438032,0.032953228,0.265,0.266666667
7.16017E-4,33.285834429,0.456291004,0.03256668,0.265,0.266666667
7.25947E-4,35.898673346,0.460866446,0.028991109,0.265,0.266666667
7.28497E-4,36.044263997,0.462035134,0.028894472,0.323333333,0.333333333
7.34683E-4,36.263698756,0.464859614,0.028604561,0.323333333,0.333333333
7.35322E-4,36.631104218,0.465150617,0.028121376,0.331666667,0.333333333
7.61792E-4,36.781975522,0.477064159,0.027928102,0.331666667,0.333333333
7.76578E-4,37.402933822,0.48360312,0.027058369,0.333333333,0.34
7.8329E-4,37.559201818,0.486544187,0.026961732,0.345,0.36
7.97031E-4,37.79672503,0.492513568,0.026671821,0.345,0.36
8.07427E-4,38.038230702,0.496983646,0.02638191,0.345,0.36
8.192E-4,38.282532985,0.501998112,0.026091998,0.345,0.36
8.30473E-4,38.530066655,0.506752833,0.025802087,0.345,0.36
8.5436E-4,38.784114841,0.516678403,0.025512176,0.345,0.36
8.74168E-4,39.043259174,0.524757282,0.025222265,0.345,0.36
8.9512E-4,39.309615388,0.533156167,0.024932354,0.345,0.36
9.18941E-4,39.583713923,0.542524863,0.024642443,0.345,0.36
9.39626E-4,39.770227297,0.550507418,0.024449169,0.345,0.36
9.76752E-4,40.057362235,0.564486729,0.024159258,0.345,0.36
9.79372E-4,40.253217284,0.565456752,0.023965984,0.345,0.36
1.02383E-3,40.553209427,0.581590543,0.023676073,0.345,0.36
1.02913E-3,40.75867239,0.583473993,0.023482799,0.345,0.36
1.06885E-3,41.074942856,0.597316668,0.023192888,0.345,0.36
1.08638E-3,41.292066435,0.603279178,0.022999613,0.358333333,0.38
1.09683E-3,41.510770864,0.60679405,0.022806339,0.358333333,0.38
1.11366E-3,41.843183589,0.612384369,0.022516428,0.358333333,0.38
1.12963E-3,42.067836262,0.617615634,0.022323154,0.361666667,0.38
1.17049E-3,42.301928248,0.630683344,0.02212988,0.361666667,0.38
1.2285E-3,42.542782292,0.648473992,0.021936606,0.361666667,0.38
1.26295E-3,42.794310849,0.658630434,0.021743332,0.361666667,0.38
1.31024E-3,43.05277953,0.672094852,0.021550058,0.361666667,0.38
1.35014E-3,43.322421394,0.683043144,0.021356784,0.361666667,0.38
1.36015E-3,43.594086865,0.685730868,0.02116351,0.361666667,0.38
1.37725E-3,43.869395937,0.690271708,0.020970236,0.361666667,0.38
1.37725E-3,44.144845877,0.690271708,0.020680325,0.361666667,0.38
1.37849E-3,44.282694785,0.690598214,0.020680325,0.366666667,0.38
