Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
1.7591E-13,0.000000001,0,0.989460453,0,0
3.46013E-13,0.000000003,0,0.983562174,0,0
7.28449E-13,0.00000001,0.000000001,0.969831754,0,0
1.23947E-12,0.000000025,0.000000001,0.954457552,0,0
5.24438E-12,0.0000001,0.000000004,0.926900019,0,0
1.31143E-11,0.00000025,0.000000011,0.910172114,0,0
4.88634E-11,0.000001002,0.000000041,0.883098047,0,0
1.07179E-10,0.000002501,0.000000089,0.864049507,0,0
3.6523E-10,0.000010033,0.000000305,0.830206923,0,0
8.71859E-10,0.000025047,0.000000728,0.804776639,0,0
1.65051E-9,0.000050159,0.000001377,0.78514794,0,0
3.3693E-9,0.000100032,0.000002811,0.765325856,0,0
7.05103E-9,0.000250036,0.000005884,0.736898085,0,0
1.27115E-8,0.00050097,0.000010607,0.711467801,0,0
2.32284E-8,0.001001619,0.000019383,0.684200348,0,0
5.25493E-8,0.002502422,0.000043848,0.645136337,0,0
9.10493E-8,0.00500782,0.000075972,0.610520209,0,0
1.66274E-7,0.010009873,0.000138736,0.57184297,0,0
3.82888E-7,0.025025138,0.000319445,0.516051054,0,0
7.47038E-7,0.050003278,0.000623163,0.472152388,0,0
1.5134E-6,0.100132333,0.001262043,0.427770257,0,0
3.04726E-6,0.200265147,0.002539521,0.384064978,0.008333333,0.013333333
4.70993E-6,0.300030352,0.00392243,0.358924773,0.008333333,0.013333333
5.98E-6,0.400345979,0.004977509,0.340746471,0.011666667,0.026666667
7.42117E-6,0.500586529,0.006173371,0.326242506,0.018333333,0.026666667
8.81193E-6,0.600411656,0.007326046,0.314349255,0.025,0.026666667
1.01037E-5,0.700091589,0.008395448,0.30419648,0.026666667,0.026666667
1.07803E-5,0.750409486,0.008955186,0.299555212,0.026666667,0.026666667
1.14678E-5,0.800531809,0.009523534,0.295204022,0.028333333,0.026666667
1.28387E-5,0.901278928,0.010655901,0.287178495,0.038333333,0.04
1.4013E-5,1.001133957,0.011624854,0.280023206,0.038333333,0.04
1.51027E-5,1.100223086,0.012523231,0.273448076,0.038333333,0.04
1.60134E-5,1.201334543,0.013273317,0.267163025,0.038333333,0.04
1.73268E-5,1.301598668,0.014354152,0.261361439,0.038333333,0.04
1.88352E-5,1.400875528,0.015593987,0.256043319,0.038333333,0.04
1.97731E-5,1.501304282,0.016364086,0.251015278,0.038333333,0.04
2.26448E-5,1.751470403,0.018718289,0.239605492,0.038333333,0.04
2.58127E-5,2.001009106,0.02130883,0.229646103,0.038333333,0.04
2.93583E-5,2.251172686,0.024200019,0.220847032,0.041666667,0.04
3.26243E-5,2.500431805,0.02685576,0.213111584,0.041666667,0.046666667
3.51758E-5,2.750646104,0.028925433,0.205956295,0.045,0.046666667
3.81963E-5,3.00358768,0.031369913,0.199284471,0.045,0.046666667
4.08608E-5,3.25036823,0.033521118,0.193289499,0.045,0.046666667
4.34696E-5,3.500056153,0.035622701,0.187584606,0.045,0.046666667
4.61618E-5,3.750846226,0.037786712,0.182169793,0.058333333,0.053333333
4.89219E-5,4.002415446,0.040000331,0.177045059,0.058333333,0.053333333
5.18774E-5,4.253334575,0.042364923,0.172210404,0.058333333,0.053333333
5.4457E-5,4.502864209,0.044423989,0.167665829,0.065,0.053333333
5.74366E-5,4.754689154,0.046796893,0.163314639,0.065,0.053333333
6.00986E-5,5.001795059,0.04891193,0.159253529,0.065,0.053333333
6.31006E-5,5.254461171,0.051291338,0.155289112,0.065,0.053333333
6.62285E-5,5.505820582,0.053764316,0.151518082,0.066666667,0.053333333
6.96592E-5,5.750489815,0.056469246,0.14803713,0.066666667,0.053333333
7.26022E-5,6.006098082,0.058783433,0.144556179,0.066666667,0.053333333
7.58221E-5,6.250770376,0.061308926,0.141365307,0.066666667,0.053333333
7.89817E-5,6.505804697,0.063780498,0.138174434,0.066666667,0.053333333
8.14443E-5,6.752645775,0.065702418,0.135176948,0.09,0.086666667
8.41864E-5,7.000562785,0.06783773,0.132276155,0.09,0.086666667
8.85637E-5,7.251940595,0.071236308,0.129472056,0.09,0.086666667
9.25318E-5,7.504547586,0.074306497,0.126764649,0.09,0.086666667
9.53435E-5,7.75797886,0.076475822,0.124153935,0.09,0.093333333
9.7818E-5,8.009150982,0.07838076,0.121639915,0.09,0.093333333
1.02012E-4,8.258276268,0.081600126,0.119222588,0.09,0.093333333
1.03979E-4,8.5051872,0.083106982,0.116901953,0.091666667,0.093333333
1.07887E-4,8.759789147,0.086091847,0.114581319,0.091666667,0.093333333
1.10915E-4,9.010873145,0.08839795,0.112357378,0.091666667,0.093333333
1.14568E-4,9.258418757,0.091172568,0.11023013,0.091666667,0.093333333
1.17725E-4,9.502894923,0.093563163,0.108199575,0.091666667,0.093333333
1.21653E-4,9.753813358,0.096529705,0.10616902,0.091666667,0.093333333
1.25545E-4,10.000747676,0.099459282,0.104235158,0.091666667,0.093333333
1.27326E-4,10.253753409,0.100796327,0.102301296,0.091666667,0.093333333
1.3183E-4,10.51306814,0.104169323,0.100367434,0.095,0.093333333
1.36676E-4,10.755195389,0.107784948,0.098626958,0.095,0.093333333
1.41312E-4,11.004993274,0.111229535,0.096886482,0.095,0.093333333
1.44742E-4,11.262802225,0.11376993,0.095146007,0.095,0.093333333
1.48069E-4,11.512418908,0.116226544,0.093502224,0.095,0.093333333
1.51432E-4,11.751176305,0.118703145,0.091955134,0.095,0.093333333
1.56777E-4,12.012807761,0.122625326,0.090311352,0.095,0.093333333
1.61494E-4,12.251367891,0.126071367,0.088860955,0.095,0.093333333
1.64422E-4,12.511904724,0.128203807,0.087313866,0.095,0.093333333
1.68326E-4,12.761373815,0.131039259,0.085863469,0.095,0.093333333
1.73111E-4,13.017002871,0.134502178,0.084413073,0.115,0.12
1.78205E-4,13.263790015,0.138173054,0.08305937,0.12,0.12
1.81257E-4,13.515663791,0.140365445,0.081705666,0.12,0.12
1.85542E-4,13.754048893,0.143433682,0.080448656,0.12,0.12
1.88607E-4,14.015712376,0.145621434,0.079094953,0.12,0.12
1.94013E-4,14.26425556,0.149466676,0.077837942,0.123333333,0.12
1.99356E-4,14.50072716,0.153250275,0.076677625,0.123333333,0.12
2.05614E-4,14.764547736,0.157660718,0.075420615,0.123333333,0.12
2.11838E-4,15.015849438,0.162023765,0.074260298,0.123333333,0.12
2.18527E-4,15.251318142,0.166688081,0.073196674,0.125,0.12
2.25448E-4,15.517690205,0.171486554,0.072036357,0.125,0.12
2.30144E-4,15.768908409,0.17472723,0.070972733,0.125,0.12
2.35497E-4,16.002116363,0.178405104,0.070005802,0.125,0.12
2.39304E-4,16.263658351,0.181010972,0.068942178,0.125,0.12
2.4487E-4,16.505966184,0.184805651,0.067975247,0.125,0.12
2.52343E-4,16.754522712,0.189873641,0.067008316,0.128333333,0.12
2.5899E-4,17.010972382,0.194354436,0.066041385,0.128333333,0.12
2.66948E-4,17.274550255,0.199686351,0.065074454,0.13,0.12
2.71629E-4,17.516373758,0.202806536,0.064204216,0.13,0.12
2.75805E-4,17.763078706,0.205579598,0.063333978,0.13,0.12
2.80917E-4,18.013513426,0.208960738,0.06246374,0.13,0.126666667
2.86949E-4,18.269553749,0.212932772,0.061593502,0.13,0.126666667
2.93609E-4,18.502366804,0.217294205,0.060819957,0.13,0.126666667
3.05908E-4,18.771455672,0.225285724,0.05994972,0.13,0.126666667
3.16668E-4,19.021006247,0.232210624,0.059176175,0.13,0.126666667
3.26053E-4,19.27814573,0.238199949,0.05840263,0.131666667,0.126666667
3.29451E-4,19.50813547,0.240357166,0.057725778,0.131666667,0.126666667
3.35966E-4,19.774455444,0.244475286,0.056952234,0.131666667,0.126666667
3.42293E-4,20.012442608,0.248453615,0.056275382,0.131666667,0.126666667
3.44438E-4,20.252798609,0.249797472,0.05559853,0.131666667,0.126666667
3.53391E-4,20.532811201,0.25538146,0.054824985,0.131666667,0.126666667
3.66399E-4,20.783520297,0.263420257,0.054148134,0.131666667,0.126666667
3.74696E-4,21.006591375,0.268501987,0.053567975,0.131666667,0.133333333
3.7808E-4,21.269958509,0.270564479,0.052891124,0.131666667,0.133333333
3.90125E-4,21.538651892,0.277859398,0.052214272,0.131666667,0.133333333
3.99278E-4,21.775693195,0.283353501,0.051634113,0.131666667,0.133333333
4.05592E-4,22.01787491,0.287119586,0.051053955,0.131666667,0.133333333
4.18537E-4,22.264816786,0.294778487,0.050473796,0.131666667,0.133333333
4.30556E-4,22.520141612,0.301815625,0.049893638,0.131666667,0.133333333
4.35038E-4,22.780367386,0.304422319,0.049313479,0.131666667,0.133333333
4.39806E-4,23.042937993,0.30718421,0.04873332,0.133333333,0.133333333
4.57677E-4,23.268568388,0.317439134,0.048249855,0.133333333,0.133333333
4.72678E-4,23.502161473,0.325929772,0.047766389,0.135,0.133333333
4.82671E-4,23.789192761,0.331527183,0.047186231,0.135,0.133333333
4.90635E-4,24.032758621,0.335954617,0.046702765,0.135,0.133333333
5.08512E-4,24.283053749,0.345786929,0.0462193,0.135,0.133333333
5.21386E-4,24.541359867,0.352777181,0.045735834,0.135,0.133333333
5.29312E-4,24.752535758,0.357043255,0.045349062,0.135,0.133333333
5.38623E-4,25.019880888,0.362019627,0.044865597,0.135,0.133333333
5.48902E-4,25.291905049,0.367468136,0.044382131,0.135,0.133333333
5.701E-4,25.516117821,0.378558263,0.043995359,0.135,0.133333333
5.78349E-4,26.714152324,0.382821416,0.041964804,0.17,0.193333333
5.7909E-4,26.772061303,0.383202631,0.041868111,0.17,0.193333333
5.92597E-4,27.007975034,0.390115298,0.041481338,0.17,0.193333333
5.98945E-4,30.096416458,0.3933377,0.036453297,0.253333333,0.313333333
6.06496E-4,30.27749342,0.39714791,0.036163218,0.253333333,0.313333333
6.3753E-4,30.527397007,0.412559007,0.035776446,0.253333333,0.313333333
6.46132E-4,30.78398326,0.416760351,0.035389673,0.253333333,0.313333333
6.60648E-4,31.045489983,0.423782597,0.035002901,0.253333333,0.313333333
6.71308E-4,31.312746872,0.428885031,0.034616128,0.253333333,0.313333333
6.82993E-4,31.516721869,0.43442666,0.034326049,0.253333333,0.313333333
6.97532E-4,31.793621287,0.441246941,0.033939277,0.253333333,0.313333333
7.14156E-4,32.006819743,0.448944199,0.033649197,0.253333333,0.313333333
7.29303E-4,32.295607728,0.455865289,0.033262425,0.253333333,0.313333333
7.38524E-4,32.51644675,0.460035968,0.032972346,0.253333333,0.313333333
7.48116E-4,33.336989272,0.464340469,0.031908722,0.268333333,0.32
7.57384E-4,33.563233432,0.468466927,0.031618642,0.268333333,0.32
7.59239E-4,36.218089898,0.469289121,0.028234384,0.325,0.393333333
7.6005E-4,36.294094888,0.46964823,0.028137691,0.325,0.393333333
7.80571E-4,36.525505671,0.478652293,0.027847612,0.325,0.393333333
7.91805E-4,36.76223549,0.483516809,0.027557532,0.325,0.393333333
8.09361E-4,37.002815433,0.491027917,0.027267453,0.325,0.393333333
8.20965E-4,37.329981401,0.495932102,0.026880681,0.325,0.393333333
8.3336E-4,37.578897301,0.501118993,0.026590601,0.328333333,0.393333333
8.43715E-4,37.831259194,0.505410897,0.026300522,0.328333333,0.393333333
8.57065E-4,38.002021888,0.510890019,0.026107136,0.328333333,0.393333333
8.64438E-4,38.433136441,0.513890033,0.02562367,0.333333333,0.406666667
8.76773E-4,38.520813767,0.518867812,0.025526977,0.333333333,0.406666667
9.1921E-4,38.790576725,0.53560695,0.025236898,0.333333333,0.406666667
9.23982E-4,39.067139852,0.537452374,0.024946819,0.333333333,0.406666667
9.29166E-4,39.252491164,0.539449185,0.024753433,0.333333333,0.406666667
9.33327E-4,39.532201744,0.541045241,0.024463353,0.333333333,0.406666667
9.45731E-4,39.814773786,0.545771088,0.024173274,0.333333333,0.406666667
9.55139E-4,40.005156257,0.549323165,0.023979888,0.333333333,0.406666667
1.00539E-3,40.301855245,0.567828207,0.023689809,0.333333333,0.406666667
1.07344E-3,40.513702498,0.591685743,0.023496422,0.333333333,0.406666667
1.08862E-3,40.838466813,0.596825276,0.023206343,0.336666667,0.406666667
1.09237E-3,41.056572021,0.598083891,0.023012957,0.351666667,0.42
1.13302E-3,41.28217576,0.611488647,0.022819571,0.351666667,0.42
1.18625E-3,41.515834288,0.628367057,0.022626184,0.351666667,0.42
1.21391E-3,41.756660542,0.636848622,0.022432798,0.351666667,0.42
1.27357E-3,42.009077883,0.654485177,0.022239412,0.351666667,0.42
1.28602E-3,42.266173882,0.658054145,0.022046026,0.351666667,0.42
1.29592E-3,42.524390488,0.660868135,0.02185264,0.351666667,0.42
1.3282E-3,42.787465275,0.669879445,0.021659254,0.351666667,0.42
1.35364E-3,43.056429375,0.676815542,0.021465867,0.351666667,0.42
1.40355E-3,43.333130969,0.689997374,0.021272481,0.351666667,0.42
1.48673E-3,43.625089014,0.710784072,0.021079095,0.351666667,0.42
1.48673E-3,43.922434344,0.710784072,0.020789016,0.351666667,0.42
1.51411E-3,44.07384537,0.717317709,0.020789016,0.356666667,0.42
1.55792E-3,44.384573694,0.727465336,0.020595629,0.356666667,0.42
1.56117E-3,44.696483091,0.728203629,0.020402243,0.36,0.42
1.56117E-3,49.536117619,0.728203629,0.017308064,0.36,0.42
1.62934E-3,49.857437885,0.74323256,0.017211371,0.413333333,0.453333333
1.62934E-3,56.863603709,0.74323256,0.012956875,0.413333333,0.453333333
1.68584E-3,57.03218721,0.755055926,0.012956875,0.486666667,0.513333333
1.79962E-3,57.388777414,0.77724274,0.012763489,0.486666667,0.513333333
1.80681E-3,57.56945793,0.778574148,0.012666796,0.486666667,0.513333333
1.9039E-3,57.759848335,0.795807179,0.012570102,0.51,0.573333333
1.93581E-3,58.145201621,0.801171006,0.012376716,0.51,0.573333333
1.96164E-3,58.341365466,0.805411136,0.012280023,0.51,0.573333333
1.97111E-3,61.873262117,0.806943432,0.010539547,0.54,0.586666667
1.97111E-3,67.786600318,0.806943432,0.007542061,0.54,0.586666667
2.0171E-3,68.189687514,0.814210895,0.007445368,0.591666667,0.633333333
2.03549E-3,68.393236224,0.817040137,0.007348675,0.591666667,0.633333333
2.20807E-3,68.614043224,0.841578846,0.007251982,0.591666667,0.633333333
2.28453E-3,68.842495946,0.85137027,0.007155289,0.593333333,0.633333333
2.3167E-3,69.074165656,0.85530698,0.007058596,0.593333333,0.633333333
2.31756E-3,69.30592135,0.855410757,0.006961903,0.593333333,0.633333333
2.33541E-3,69.539462669,0.857549158,0.00686521,0.593333333,0.633333333
2.34323E-3,77.970307131,0.858474877,0.003287565,0.655,0.693333333
2.41624E-3,78.18857421,0.866839987,0.003287565,0.655,0.7
2.59461E-3,78.448035377,0.885255052,0.003190872,0.655,0.7
2.60274E-3,78.708309702,0.886030995,0.003094179,0.656666667,0.713333333
2.67544E-3,78.97585366,0.892738914,0.002997486,0.656666667,0.713333333
2.68207E-3,79.244060528,0.893330599,0.002900793,0.661666667,0.713333333
2.70196E-3,79.514256746,0.895086685,0.0028041,0.661666667,0.713333333
2.77902E-3,79.792158546,0.901620139,0.002707407,0.675,0.713333333
