Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
2.41462E-13,0.000000001,0,0.993337196,0,0
4.36176E-13,0.000000003,0,0.988991889,0,0
1.13276E-12,0.00000001,0.000000001,0.979528776,0,0
1.78816E-12,0.000000025,0.000000002,0.969775975,0,0
4.60485E-12,0.0000001,0.000000004,0.944476632,0,0
1.23126E-11,0.00000025,0.000000011,0.925357281,0,0
4.57122E-11,0.000001001,0.000000042,0.898223252,0,0
1.13291E-10,0.000002503,0.000000104,0.879200463,0,0
3.56403E-10,0.000010015,0.000000327,0.845983005,0,0
8.08116E-10,0.000025053,0.000000742,0.82020085,0,0
1.61998E-9,0.000050001,0.000001488,0.799633063,0,0
3.15026E-9,0.000100103,0.000002894,0.778872151,0,0
7.21552E-9,0.00025029,0.000006627,0.750096562,0,0
1.28662E-8,0.000501021,0.000011818,0.725086906,0,0
2.50451E-8,0.001000032,0.000023004,0.699015064,0,0
5.36218E-8,0.002500141,0.00004925,0.660969486,0,0
9.12459E-8,0.005006622,0.000083806,0.627558903,0,0
1.63891E-7,0.01000872,0.000150522,0.589030514,0,0
3.77254E-7,0.025030636,0.000346448,0.532155272,0,0
7.29518E-7,0.050028996,0.000669838,0.486674392,0,0
1.45765E-6,0.100119056,0.001337953,0.440807261,0,0
2.9858E-6,0.20011179,0.002738702,0.395905755,0.008333333,0.013333333
4.43803E-6,0.300440893,0.004068031,0.369447663,0.008333333,0.013333333
5.95132E-6,0.400210092,0.005451377,0.350811124,0.01,0.013333333
7.33575E-6,0.50063559,0.006715235,0.33603708,0.015,0.04
8.64721E-6,0.600456981,0.007911008,0.323966783,0.02,0.04
1.00751E-5,0.700420939,0.009211334,0.313538046,0.021666667,0.04
1.06405E-5,0.750033486,0.0097257,0.308903051,0.021666667,0.04
1.12204E-5,0.800464408,0.01025304,0.304461182,0.021666667,0.04
1.24079E-5,0.900985017,0.011331941,0.29625338,0.025,0.04
1.37222E-5,1.001304814,0.012524754,0.288818076,0.026666667,0.04
1.48614E-5,1.101400829,0.013557469,0.28205871,0.028333333,0.04
1.61219E-5,1.200361978,0.014698856,0.275878718,0.028333333,0.04
1.72299E-5,1.300547108,0.015701093,0.270084975,0.028333333,0.04
1.82679E-5,1.401387954,0.016639057,0.264580919,0.028333333,0.04
1.92337E-5,1.501054558,0.017511048,0.259463113,0.028333333,0.046666667
2.18504E-5,1.750058987,0.0198695,0.247682503,0.028333333,0.046666667
2.50945E-5,2.002073007,0.022785671,0.237253766,0.036666667,0.046666667
2.8359E-5,2.252352205,0.025711423,0.228273465,0.038333333,0.046666667
3.10388E-5,2.502909306,0.028106622,0.220162225,0.038333333,0.046666667
