X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
-155.9634821,19.59960233,train,9.890497457775091E-5,8.099517349150702,0.08387017424393728
-155.9701389,19.594,train,2.74934237938243E-4,17.857926889882833,0.21612136599488374
-155.928648,19.54250268,train,7.07806564512372E-6,0.45582810100642557,0.006249224008477605
-155.9285289,19.54253039,train,7.07806564512372E-6,0.45582810100642557,0.006249224008477605
-155.9131064,19.49191103,train,8.191219910454084E-6,0.5347751382105944,0.007228467796603577
-155.8981389,19.4578056,train,8.268132776150597E-5,6.842351687032244,0.0706114590375796
-155.8980278,19.4579444,train,8.268132776150597E-5,6.842351687032244,0.0706114590375796
-155.8928056,19.4513611,train,8.268132776150597E-5,6.842351687032244,0.0706114590375796
-155.8927778,19.4512778,train,8.268132776150597E-5,6.842351687032244,0.0706114590375796
-155.8927778,19.4512778,train,8.268132776150597E-5,6.842351687032244,0.0706114590375796
-155.8927778,19.4511667,train,8.268132776150597E-5,6.842351687032244,0.0706114590375796
-155.8927778,19.4511111,train,8.268132776150597E-5,6.842351687032244,0.0706114590375796
-155.89275,19.4510833,train,8.268132776150597E-5,6.842351687032244,0.0706114590375796
-155.89275,19.4510278,train,8.268132776150597E-5,6.842351687032244,0.0706114590375796
-155.89275,19.4510278,train,8.268132776150597E-5,6.842351687032244,0.0706114590375796
-155.8922778,19.4512222,train,8.268132776150597E-5,6.842351687032244,0.0706114590375796
-155.8920833,19.4508889,train,8.268132776150597E-5,6.842351687032244,0.0706114590375796
-155.8920278,19.4508889,train,8.268132776150597E-5,6.842351687032244,0.0706114590375796
-155.8920278,19.4509167,train,8.268132776150597E-5,6.842351687032244,0.0706114590375796
-155.9044167,19.425,train,2.8226600486682584E-4,18.390119527956404,0.22119501295064448
-155.59025,19.0595556,train,4.201957408320506E-5,3.345948872913122,0.03653150149536988
-155.5902477,19.05965086,train,4.201957408320506E-5,3.345948872913122,0.03653150149536988
-155.5902503,19.0597844,train,4.201957408320506E-5,3.345948872913122,0.03653150149536988
-155.5902197,19.05982847,train,4.201957408320506E-5,3.345948872913122,0.03653150149536988
-155.5901944,19.0599167,train,4.201957408320506E-5,3.345948872913122,0.03653150149536988
-155.5898056,19.05975,train,4.201957408320506E-5,3.345948872913122,0.03653150149536988
-155.5898056,19.05975,train,4.201957408320506E-5,3.345948872913122,0.03653150149536988
-155.0390819,19.62491246,train,2.128172935169668E-5,1.6085617578760099,0.018672070531762563
-155.3732222,20.0411389,train,6.453802597018332E-6,0.4158177613754622,0.0056996360248482425
-159.367397,21.9761102,train,7.57481504690352E-4,34.79149020960644,0.4887409298643851
-159.367076,21.976124,train,7.57481504690352E-4,34.79149020960644,0.4887409298643851
-159.367057,21.976129,train,7.57481504690352E-4,34.79149020960644,0.4887409298643851
-159.367014,21.976256,train,7.57481504690352E-4,34.79149020960644,0.4887409298643851
-159.366909,21.976264,train,7.57481504690352E-4,34.79149020960644,0.4887409298643851
-159.366692,21.976339,train,7.57481504690352E-4,34.79149020960644,0.4887409298643851
-159.3670556,21.9761389,train,7.57481504690352E-4,34.79149020960644,0.4887409298643851
-159.3670278,21.97625,train,7.57481504690352E-4,34.79149020960644,0.4887409298643851
-159.3670833,21.9761111,train,7.57481504690352E-4,34.79149020960644,0.4887409298643851
-159.367038,21.975189,train,7.57481504690352E-4,34.79149020960644,0.4887409298643851
-159.3673611,21.9761667,train,7.57481504690352E-4,34.79149020960644,0.4887409298643851
-159.3671111,21.9760833,train,7.57481504690352E-4,34.79149020960644,0.4887409298643851
-159.3671667,21.9760278,train,7.57481504690352E-4,34.79149020960644,0.4887409298643851
-159.3671667,21.9760833,train,7.57481504690352E-4,34.79149020960644,0.4887409298643851
-159.3673889,21.9761667,train,7.57481504690352E-4,34.79149020960644,0.4887409298643851
-159.3668056,21.9761944,train,7.57481504690352E-4,34.79149020960644,0.4887409298643851
-159.36675,21.9760278,train,7.57481504690352E-4,34.79149020960644,0.4887409298643851
-159.3648056,21.9768611,train,9.733787370307077E-4,42.326264870676496,0.5777224947078083
-159.3645278,21.9768056,train,9.733787370307077E-4,42.326264870676496,0.5777224947078083
-159.3682222,21.9751389,train,7.57481504690352E-4,34.79149020960644,0.4887409298643851
-159.3675278,21.9764444,train,7.57481504690352E-4,34.79149020960644,0.4887409298643851
-159.3675556,21.9764167,train,7.57481504690352E-4,34.79149020960644,0.4887409298643851
