X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
-155.9634821,19.59960233,train,8.876507872560466E-5,7.589642916047,0.07201656243785692
-155.928562,19.54247509,train,6.240064249127648E-6,0.41762999094962255,0.005240439020758769
-155.928648,19.54250268,train,6.240064249127648E-6,0.41762999094962255,0.005240439020758769
-155.9285289,19.54253039,train,6.240064249127648E-6,0.41762999094962255,0.005240439020758769
-155.9131064,19.49191103,train,5.504362432983467E-6,0.36670072880067583,0.004624023559512858
-155.8928056,19.4513611,train,8.121676240262698E-5,7.071386137057608,0.0660997168093751
-155.8928611,19.4511111,train,8.121676240262698E-5,7.071386137057608,0.0660997168093751
-155.8927778,19.4512778,train,8.121676240262698E-5,7.071386137057608,0.0660997168093751
-155.8927778,19.4511667,train,8.121676240262698E-5,7.071386137057608,0.0660997168093751
-155.8927778,19.4511111,train,8.121676240262698E-5,7.071386137057608,0.0660997168093751
-155.8927778,19.4510833,train,8.121676240262698E-5,7.071386137057608,0.0660997168093751
-155.89275,19.4510833,train,8.121676240262698E-5,7.071386137057608,0.0660997168093751
-155.8927222,19.4510556,train,8.121676240262698E-5,7.071386137057608,0.0660997168093751
-155.8928056,19.4510556,train,8.121676240262698E-5,7.071386137057608,0.0660997168093751
-155.8923611,19.4513333,train,8.121676240262698E-5,7.071386137057608,0.0660997168093751
-155.8922778,19.4512222,train,8.121676240262698E-5,7.071386137057608,0.0660997168093751
-155.8920833,19.4508889,train,8.121676240262698E-5,7.071386137057608,0.0660997168093751
-155.8920278,19.4508889,train,8.121676240262698E-5,7.071386137057608,0.0660997168093751
-155.8920278,19.4509167,train,8.121676240262698E-5,7.071386137057608,0.0660997168093751
-155.9044167,19.425,train,1.7482943405274634E-4,13.451778574207266,0.1368862095596609
-155.5902503,19.0597844,train,3.58695167628132E-5,2.9307169854168715,0.029751075321708065
-155.5902197,19.05982847,train,3.58695167628132E-5,2.9307169854168715,0.029751075321708065
-155.5901944,19.0599167,train,3.58695167628132E-5,2.9307169854168715,0.029751075321708065
-155.5897778,19.0596667,train,3.58695167628132E-5,2.9307169854168715,0.029751075321708065
-155.5898056,19.05975,train,3.58695167628132E-5,2.9307169854168715,0.029751075321708065
-155.5897778,19.05975,train,3.58695167628132E-5,2.9307169854168715,0.029751075321708065
-155.5898056,19.05975,train,3.58695167628132E-5,2.9307169854168715,0.029751075321708065
-155.0396111,19.6245278,train,5.634086580090927E-5,4.748164768216102,0.046332088315446995
-155.0390819,19.62491246,train,5.634086580090927E-5,4.748164768216102,0.046332088315446995
-155.3732222,20.0411389,train,4.994266427569215E-6,0.3320344422662347,0.004196410070022916
-159.367397,21.9761102,train,7.127995453369752E-4,35.25107177420444,0.45129089072535733
-159.367076,21.976124,train,7.127995453369752E-4,35.25107177420444,0.45129089072535733
-159.367057,21.976129,train,7.127995453369752E-4,35.25107177420444,0.45129089072535733
-159.367045,21.976145,train,7.127995453369752E-4,35.25107177420444,0.45129089072535733
-159.366909,21.976264,train,7.127995453369752E-4,35.25107177420444,0.45129089072535733
-159.366692,21.976339,train,7.127995453369752E-4,35.25107177420444,0.45129089072535733
-159.3670278,21.97625,train,7.127995453369752E-4,35.25107177420444,0.45129089072535733
-159.3670833,21.9761111,train,7.127995453369752E-4,35.25107177420444,0.45129089072535733
-159.367038,21.975189,train,7.127995453369752E-4,35.25107177420444,0.45129089072535733
-159.3669722,21.97625,train,7.127995453369752E-4,35.25107177420444,0.45129089072535733
-159.367118,21.975894,train,7.127995453369752E-4,35.25107177420444,0.45129089072535733
-159.3671944,21.9760278,train,7.127995453369752E-4,35.25107177420444,0.45129089072535733
-159.3671667,21.9760278,train,7.127995453369752E-4,35.25107177420444,0.45129089072535733
-159.3673889,21.9761667,train,7.127995453369752E-4,35.25107177420444,0.45129089072535733
-159.3668056,21.9761944,train,7.127995453369752E-4,35.25107177420444,0.45129089072535733
-159.36675,21.9760278,train,7.127995453369752E-4,35.25107177420444,0.45129089072535733
-159.3648056,21.9768611,train,0.0010483701606435623,40.350214926197616,0.5863527902240295
-159.3645278,21.9768056,train,0.0010483701606435623,40.350214926197616,0.5863527902240295
-159.3671667,21.9758889,train,7.127995453369752E-4,35.25107177420444,0.45129089072535733
-159.3674167,21.9760833,train,7.127995453369752E-4,35.25107177420444,0.45129089072535733
-159.3675278,21.9764444,train,7.127995453369752E-4,35.25107177420444,0.45129089072535733
-159.3675556,21.9764444,train,7.127995453369752E-4,35.25107177420444,0.45129089072535733
-159.3675556,21.9764167,train,7.127995453369752E-4,35.25107177420444,0.45129089072535733
-159.3675833,21.9764167,train,7.127995453369752E-4,35.25107177420444,0.45129089072535733
-159.3670833,21.9765,train,7.127995453369752E-4,35.25107177420444,0.45129089072535733
-159.3653889,21.9761667,train,0.0010483701606435623,40.350214926197616,0.5863527902240295
-159.3653611,21.9761944,train,0.0010483701606435623,40.350214926197616,0.5863527902240295
-159.365,21.9763611,train,0.0010483701606435623,40.350214926197616,0.5863527902240295
-159.3672222,21.9760556,train,7.127995453369752E-4,35.25107177420444,0.45129089072535733
-159.3671389,21.9761389,train,7.127995453369752E-4,35.25107177420444,0.45129089072535733
-159.3670833,21.97625,train,7.127995453369752E-4,35.25107177420444,0.45129089072535733
-159.3670278,21.9763056,train,7.127995453369752E-4,35.25107177420444,0.45129089072535733
-159.367,21.9763056,train,7.127995453369752E-4,35.25107177420444,0.45129089072535733
-159.3669444,21.97625,train,7.127995453369752E-4,35.25107177420444,0.45129089072535733
-159.3668611,21.9762778,train,7.127995453369752E-4,35.25107177420444,0.45129089072535733
-159.3667778,21.9763056,train,7.127995453369752E-4,35.25107177420444,0.45129089072535733
-159.36675,21.9762778,train,7.127995453369752E-4,35.25107177420444,0.45129089072535733
-159.3666389,21.9762222,train,0.0010483701606435623,40.350214926197616,0.5863527902240295
-159.3660278,21.9759722,train,0.0010483701606435623,40.350214926197616,0.5863527902240295
-159.3664722,21.9760556,train,0.0010483701606435623,40.350214926197616,0.5863527902240295
-159.3671667,21.9760556,train,7.127995453369752E-4,35.25107177420444,0.45129089072535733
-159.384475,22.20865,train,4.910421858594866E-4,25.650083476123417,0.3386447532223672
-159.38275,22.2100833,train,0.001868193439733176,61.41128890132847,0.7925871608628086
-159.3827778,22.2100556,train,0.001868193439733176,61.41128890132847,0.7925871608628086
-159.3828333,22.21,train,0.001868193439733176,61.41128890132847,0.7925871608628086
-159.3828056,22.21,train,0.001868193439733176,61.41128890132847,0.7925871608628086
-159.3838333,22.2118611,train,4.910421858594866E-4,25.650083476123417,0.3386447532223672
-159.3838889,22.2118333,train,4.910421858594866E-4,25.650083476123417,0.3386447532223672
-159.3838889,22.2118056,train,4.910421858594866E-4,25.650083476123417,0.3386447532223672
-159.3835,22.2113611,train,4.910421858594866E-4,25.650083476123417,0.3386447532223672
-159.3823056,22.2116111,train,0.001868193439733176,61.41128890132847,0.7925871608628086
-159.3826944,22.2101111,train,0.001868193439733176,61.41128890132847,0.7925871608628086
-159.3826944,22.2101389,train,0.001868193439733176,61.41128890132847,0.7925871608628086
-159.3826944,22.2101667,train,0.001868193439733176,61.41128890132847,0.7925871608628086
-159.3826667,22.2101944,train,0.001868193439733176,61.41128890132847,0.7925871608628086
-159.3826389,22.2103611,train,0.001868193439733176,61.41128890132847,0.7925871608628086
-159.3836944,22.2119444,train,4.910421858594866E-4,25.650083476123417,0.3386447532223672
-159.3836944,22.2119167,train,4.910421858594866E-4,25.650083476123417,0.3386447532223672
-159.3836667,22.2119167,train,4.910421858594866E-4,25.650083476123417,0.3386447532223672
-159.3831389,22.2115278,train,0.001868193439733176,61.41128890132847,0.7925871608628086
-159.3825,22.2115833,train,0.001868193439733176,61.41128890132847,0.7925871608628086
-159.3813889,22.2118056,train,0.001868193439733176,61.41128890132847,0.7925871608628086
-159.3837222,22.2118611,train,4.910421858594866E-4,25.650083476123417,0.3386447532223672
-159.3835556,22.2118889,train,4.910421858594866E-4,25.650083476123417,0.3386447532223672
-159.3838333,22.2118333,train,4.910421858594866E-4,25.650083476123417,0.3386447532223672
-159.3838333,22.2118056,train,4.910421858594866E-4,25.650083476123417,0.3386447532223672
-159.3838333,22.2117778,train,4.910421858594866E-4,25.650083476123417,0.3386447532223672
-159.3838333,22.2117778,train,4.910421858594866E-4,25.650083476123417,0.3386447532223672
-159.3839167,22.2118333,train,4.910421858594866E-4,25.650083476123417,0.3386447532223672
-159.3838611,22.2118056,train,4.910421858594866E-4,25.650083476123417,0.3386447532223672
-159.3838611,22.2118056,train,4.910421858594866E-4,25.650083476123417,0.3386447532223672
-159.3838333,22.2119722,train,4.910421858594866E-4,25.650083476123417,0.3386447532223672
-159.3838056,22.2119722,train,4.910421858594866E-4,25.650083476123417,0.3386447532223672
-159.3839722,22.2119722,train,4.910421858594866E-4,25.650083476123417,0.3386447532223672
-159.3836667,22.211,train,4.910421858594866E-4,25.650083476123417,0.3386447532223672
-159.3836389,22.2110833,train,4.910421858594866E-4,25.650083476123417,0.3386447532223672
-159.3833889,22.2114444,train,4.910421858594866E-4,25.650083476123417,0.3386447532223672
-159.3828889,22.2099167,train,0.001868193439733176,61.41128890132847,0.7925871608628086
-159.3838889,22.2119722,train,4.910421858594866E-4,25.650083476123417,0.3386447532223672
-159.3830833,22.2116667,train,0.001868193439733176,61.41128890132847,0.7925871608628086
-159.509247,21.924507,train,2.3343232395501003E-4,16.251169776287313,0.17844234878978082
-159.7088056,21.9679722,train,2.5163392157126503E-6,0.16658287277702405,0.002116548512983263
-159.593462,21.907638,train,9.865204721237946E-6,0.7074410970190321,0.008272230698143757
-159.593548,21.907615,train,9.865204721237946E-6,0.7074410970190321,0.008272230698143757
-159.594389,21.907899,train,9.865204721237946E-6,0.7074410970190321,0.008272230698143757
-159.7113611,21.9692222,train,2.5163392157126503E-6,0.16658287277702405,0.002116548512983263
-159.7109444,21.9689722,train,2.5163392157126503E-6,0.16658287277702405,0.002116548512983263
-159.7108611,21.9689444,train,2.5163392157126503E-6,0.16658287277702405,0.002116548512983263
-159.7113096,21.96884489,train,2.5163392157126503E-6,0.16658287277702405,0.002116548512983263
-157.8592222,21.3168333,train,0.0016476796382840298,49.84690106390879,0.7502683865926372
-157.8592222,21.3168611,train,0.0016476796382840298,49.84690106390879,0.7502683865926372
-157.8579722,21.317,train,0.0025760307382331595,79.74921126040765,0.8857141639147745
