Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
7.43085E-12,0.000000001,0.000000015,0.999900269,0,0
7.78479E-12,0.000000003,0.000000016,0.999700808,0,0
8.434E-12,0.00000001,0.000000018,0.998803231,0,0
1.07403E-11,0.000000026,0.000000022,0.99720754,0,0
2.59958E-11,0.0000001,0.000000054,0.992819388,0,0
3.88922E-11,0.000000253,0.000000081,0.988132043,0,0
7.83592E-11,0.000001002,0.000000163,0.975765433,0,0
1.55991E-10,0.00000251,0.000000325,0.962501247,0,0
4.6407E-10,0.000010027,0.000000968,0.93687045,0,0
8.43286E-10,0.000025013,0.000001759,0.914131844,0,0
1.64995E-9,0.000050157,0.000003441,0.892789468,0,0
3.11585E-9,0.000100131,0.000006499,0.871447093,0,0
6.81507E-9,0.000250054,0.000014214,0.839932183,0,0
1.44094E-8,0.000500588,0.000030053,0.815398424,0,0
2.99491E-8,0.001001062,0.000062462,0.791961703,0,0
6.60412E-8,0.002500959,0.000137732,0.759349756,0,0
1.17094E-7,0.005006578,0.000244192,0.731425152,0,0
2.05386E-7,0.010009899,0.00042828,0.699910242,0,0
4.81616E-7,0.025002813,0.001003995,0.6543333,0,0
8.94066E-7,0.050072366,0.001863004,0.615837239,0,0
1.6509E-6,0.100000431,0.003437335,0.575546026,0,0
3.04103E-6,0.200085319,0.006322562,0.532961005,0,0
4.53202E-6,0.300058659,0.009407841,0.506532363,0,0
5.97086E-6,0.400326083,0.012376116,0.487483794,0,0
7.43419E-6,0.500193809,0.015385794,0.472524185,0,0
8.85186E-6,0.600076705,0.018292815,0.460257305,0,0
1.02132E-5,0.701010859,0.02107622,0.449685848,0,0
1.09374E-5,0.750817249,0.022553732,0.444998504,0,0
1.13762E-5,0.800029239,0.02344784,0.440610352,0,0
1.27295E-5,0.900147821,0.026200362,0.432332702,0,0
1.41105E-5,1.000708889,0.02900131,0.424852897,0,0
1.5438E-5,1.100808879,0.031685969,0.418071208,0,0
1.65343E-5,1.201499735,0.03389757,0.411788172,0,0
1.75631E-5,1.300206335,0.035968312,0.40600379,0,0
1.88876E-5,1.400747846,0.03862774,0.4005186,0,0
2.02237E-5,1.500600313,0.041303116,0.395432333,0,0
2.32706E-5,1.750621027,0.047376257,0.383963299,0,0
2.59668E-5,2.00146072,0.052718193,0.373790765,0.018867925,0
2.86287E-5,2.252285833,0.057962696,0.364615538,0.018867925,0
3.15171E-5,2.502123034,0.063620765,0.356337888,0.018867925,0
3.43021E-5,2.75192339,0.069044131,0.348758352,0.037735849,0
3.6852E-5,3.001132494,0.073982086,0.341777202,0.037735849,0
3.93984E-5,3.2535464,0.078887157,0.335194974,0.037735849,0
4.16157E-5,3.500310605,0.083137106,0.329111399,0.037735849,0
4.48746E-5,3.750345747,0.089347908,0.323327017,0.037735849,0
4.7166E-5,4.003363876,0.093689576,0.317841827,0.037735849,0
5.00546E-5,4.252386645,0.099133439,0.31275556,0.056603774,0
5.22259E-5,4.503350934,0.103204079,0.307868754,0.056603774,0
5.47237E-5,4.754999828,0.107863871,0.30318141,0.056603774,0
5.65965E-5,5.000284191,0.11134173,0.298793258,0.056603774,0
5.89626E-5,5.254568686,0.115716427,0.294405106,0.056603774,0
6.14608E-5,5.501196521,0.120312079,0.290316146,0.056603774,0
