Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
9.30865E-12,0.000000002,0.000000024,0.999900299,0,0
9.64529E-12,0.000000003,0.000000025,0.999800598,0,0
1.0807E-11,0.000000011,0.000000028,0.999002991,0,0
1.23999E-11,0.000000026,0.000000032,0.997706879,0,0
2.57886E-11,0.000000101,0.000000066,0.993419741,0,0
4.60546E-11,0.000000255,0.000000118,0.989232303,0,0
8.4605E-11,0.000001004,0.000000217,0.9777667,0,0
1.56601E-10,0.000002504,0.000000403,0.965104686,0,0
5.26247E-10,0.000010032,0.000001353,0.941375872,0,0
1.04316E-9,0.00002506,0.000002681,0.922033898,0,0
1.60567E-9,0.000050051,0.000004127,0.903090728,0,0
3.08034E-9,0.00010029,0.000007918,0.880159521,0,0
6.97046E-9,0.000250182,0.000017917,0.850149551,0,0
1.31938E-8,0.000500653,0.000033914,0.824127617,0,0
2.78788E-8,0.001000441,0.00007166,0.798504487,0,0
6.9105E-8,0.002504249,0.000177618,0.765304088,0,0
1.19569E-7,0.00500048,0.000307305,0.738584247,0,0
2.00154E-7,0.010011287,0.00051436,0.706380857,0,0
4.70929E-7,0.025002336,0.001209787,0.659621137,0,0
9.21933E-7,0.050053533,0.002367014,0.622432702,0,0
1.71595E-6,0.100075171,0.004401129,0.583150548,0,0
3.29182E-6,0.200045639,0.008425906,0.542372881,0,0
4.76505E-6,0.300283146,0.01217381,0.517347956,0,0
6.18947E-6,0.400038031,0.01578408,0.499202393,0,0
7.78564E-6,0.500341139,0.019813984,0.484845464,0,0
9.34216E-6,0.600180163,0.023727896,0.473180459,0,0
1.07484E-5,0.700708076,0.027250436,0.463210369,0,0
1.15857E-5,0.75094261,0.029341948,0.458723829,0,0
1.21915E-5,0.800883236,0.030852127,0.454536391,0,0
1.36463E-5,0.901140674,0.034469579,0.446759721,0,0
1.48284E-5,1.000875315,0.037398928,0.439780658,0,0
1.62167E-5,1.100031099,0.040828033,0.433399801,0,0
1.73638E-5,1.200350626,0.043652125,0.427417747,0,0
1.88843E-5,1.301042131,0.047382557,0.421834497,0,0
2.01077E-5,1.400723612,0.050373514,0.416749751,0,0
2.1199E-5,1.501865427,0.05303366,0.411864407,0,0
2.40705E-5,1.751526457,0.059997812,0.400797607,0.018867925,0
2.71161E-5,2.000256402,0.067327956,0.39112662,0.037735849,0
3.02568E-5,2.251683434,0.074827189,0.382352941,0.037735849,0
3.26411E-5,2.502628634,0.080480249,0.374376869,0.037735849,0
3.47723E-5,2.751128041,0.085503652,0.366999003,0.037735849,0
3.70249E-5,3.00290259,0.090783606,0.36001994,0.037735849,0
3.97515E-5,3.252357047,0.0971338,0.353539382,0.037735849,0
4.27726E-5,3.503710815,0.104118067,0.347457627,0.037735849,0
4.55061E-5,3.750873528,0.110390797,0.341874377,0.037735849,0
4.76675E-5,4.002734582,0.115319685,0.336490528,0.056603774,0
5.04931E-5,4.251976053,0.121721961,0.331405783,0.056603774,0
5.27252E-5,4.504908296,0.126746791,0.326520439,0.056603774,0
5.48371E-5,4.752349368,0.131474469,0.321934197,0.056603774,0
5.76264E-5,5.005565682,0.137679415,0.317447657,0.056603774,0
6.08452E-5,5.253913079,0.144784797,0.313260219,0.056603774,0
6.32578E-5,5.502536885,0.150071941,0.309272183,0.056603774,0
6.59154E-5,5.75394208,0.155858358,0.305383848,0.056603774,0.076923077
6.83641E-5,6.002899831,0.161155061,0.301694915,0.056603774,0.076923077
6.97168E-5,6.25144754,0.164066698,0.298105683,0.056603774,0.153846154
7.16548E-5,6.505986014,0.168220549,0.294516451,0.056603774,0.153846154
7.35837E-5,6.75262594,0.172334486,0.29112662,0.075471698,0.153846154
7.51806E-5,7.005647011,0.175724946,0.28773679,0.075471698,0.153846154
7.70897E-5,7.256752296,0.179760077,0.28444666,0.094339623,0.153846154
7.86171E-5,7.506132701,0.182974074,0.281256231,0.094339623,0.230769231
8.02036E-5,7.752575213,0.18629917,0.278165503,0.094339623,0.230769231
8.20587E-5,8.003686998,0.190170113,0.275074776,0.094339623,0.230769231
8.42125E-5,8.253886111,0.194641321,0.272083749,0.094339623,0.230769231
8.54879E-5,8.508297654,0.197277328,0.269092722,0.094339623,0.230769231
8.72193E-5,8.758647287,0.200841784,0.266201396,0.094339623,0.230769231
8.90122E-5,9.005223057,0.204516486,0.263409771,0.094339623,0.230769231
9.10685E-5,9.2574787,0.208709987,0.260618146,0.094339623,0.230769231
9.26806E-5,9.505484761,0.211982239,0.257926221,0.094339623,0.230769231
9.39223E-5,9.757452624,0.214493306,0.255234297,0.094339623,0.230769231
9.53734E-5,10.003800976,0.217417841,0.252642074,0.113207547,0.230769231
9.74684E-5,10.254971488,0.221620898,0.25004985,0.113207547,0.230769231
9.89323E-5,10.500847871,0.224544512,0.247557328,0.113207547,0.230769231
1.00859E-4,10.751250502,0.228375251,0.245064806,0.113207547,0.230769231
1.02446E-4,11.005305283,0.231517689,0.242572283,0.113207547,0.230769231
1.04476E-4,11.254089093,0.235516778,0.240179462,0.132075472,0.230769231
1.05615E-4,11.506273947,0.237751049,0.23778664,0.132075472,0.230769231
1.07555E-4,11.750855359,0.241543514,0.235493519,0.132075472,0.230769231
1.09638E-4,12.000745118,0.245593721,0.233200399,0.132075472,0.230769231
1.11874E-4,12.255444403,0.249917135,0.230907278,0.132075472,0.230769231
1.13195E-4,12.502995297,0.252460251,0.228713858,0.132075472,0.230769231
1.14652E-4,12.753343623,0.25525407,0.226520439,0.132075472,0.230769231
1.16792E-4,13.008438745,0.259339314,0.224327019,0.132075472,0.230769231
1.18246E-4,13.255212501,0.262102381,0.2222333,0.132075472,0.230769231
1.19882E-4,13.505253319,0.265198399,0.220139581,0.132075472,0.230769231
1.22046E-4,13.759782205,0.269275923,0.218045862,0.132075472,0.230769231
1.23549E-4,14.00510102,0.272093136,0.216051844,0.132075472,0.230769231
1.25431E-4,14.254408944,0.275606363,0.214057827,0.132075472,0.230769231
1.26728E-4,14.506685251,0.278016782,0.212063809,0.132075472,0.230769231
1.28248E-4,14.76153156,0.280831135,0.210069791,0.132075472,0.230769231
1.29458E-4,15.006493633,0.283064657,0.208175474,0.132075472,0.230769231
1.31215E-4,15.25390499,0.286295984,0.206281157,0.132075472,0.230769231
1.32589E-4,15.50427977,0.288811617,0.204386839,0.132075472,0.230769231
