X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
-155.9634821,19.59960233,train,2.627563087970697E-4,31.75246240506434,0.4219109408529613
-155.9701389,19.594,train,3.7690693953838203E-4,41.64328770737205,0.5443862162549851
-155.928562,19.54247509,train,3.202591211432043E-5,2.547760896583252,0.06461401733815175
-155.9131064,19.49191103,train,2.4375673691401713E-5,1.8534310357135904,0.04956929040190239
-155.8981389,19.4578056,train,1.2802026133756488E-4,15.48938503928164,0.23433470572895154
-155.9044167,19.425,train,2.677471640877355E-4,32.09939049515967,0.42789726732449207
-155.59025,19.0595556,train,8.238618042409735E-5,8.005306155265956,0.15787916152175363
-155.0396111,19.6245278,train,8.756903434498309E-5,8.760187411413119,0.16693330245188465
-155.3732222,20.0411389,train,4.8441993182383855E-5,4.113365730013137,0.09609844266474765
-159.367397,21.9761102,train,3.8255764745518815E-4,42.00953856431025,0.549724382424454
-159.3648056,21.9768611,train,4.98470912538498E-4,50.268691459199864,0.6464230568727893
-159.38275,22.2100833,train,9.142208476962446E-5,9.32480515527737,0.17360121134710782
-159.7088056,21.9679722,train,3.088884546447552E-4,35.600631216854424,0.4749409486741315
-159.593462,21.907638,train,2.7386227678873526E-4,32.49139612155434,0.4351476505673235
-157.8592222,21.3168333,train,0.002910535951675864,90.59983235545003,0.9976899038837654
-157.8579722,21.317,train,0.0023370119437599616,86.53562915229509,0.9923593663955658
-157.8555556,21.2980278,train,0.004591995684636601,99.52336535029167,0.9999307276250452
-157.83275,21.4309167,train,1.7610915227597222E-4,22.351059752915695,0.30740406623164884
-157.8441944,21.2946389,train,0.0041059251593413585,98.63747365370237,0.9998090833337447
-157.8582778,21.3018056,train,0.003934969093984548,97.82754377896532,0.9997272930368529
-157.8586944,21.3022222,train,0.004766285564707064,99.99998787086312,0.9999518398406008
-157.8148056,21.30125,train,0.0011312101191899102,72.97666770081412,0.9055183751249544
-157.817,21.3014167,train,0.001295604968086077,75.01042720279133,0.9329439243947202
-157.8138056,21.2995556,train,0.001547145141772855,78.85677237241158,0.9603180977126237
-157.8443056,21.3169722,train,0.001374355653090391,76.3368675729413,0.9431008750804246
-157.839,21.30725,train,0.0032616822869334238,94.31679667730921,0.9988893916941084
-157.8016667,21.3172778,train,7.141913232230133E-4,60.25315145074646,0.7745325214131097
-157.8323056,21.3065833,train,0.001985518544011906,84.76258259066738,0.9840957615332367
-157.9724167,21.3944722,train,9.918637785200283E-4,69.69303510702896,0.8736522305016902
-157.781771,21.368189,train,1.299511438814991E-4,15.803806152518748,0.23741200466257595
-158.0171667,21.3845833,train,4.642699477570274E-4,47.864182190449846,0.6202801970103521
-158.0155,21.3863333,train,5.716251174898426E-4,53.75587795001833,0.6964566694979032
-158.0252222,21.4996944,train,9.838800162859283E-5,10.555386834163738,0.1855209293260638
-157.83775,21.3383056,train,5.874206352571989E-4,54.666453621872144,0.7062938234179015
-157.8481389,21.3121667,train,8.675317901313013E-4,64.94994616253652,0.836247563165046
-157.8501944,21.311,train,0.002704183197703068,89.73498263108202,0.9964474120834645
-157.8617222,21.3144444,train,0.0030779224488553083,92.41839378643903,0.998370662744826
-157.8644444,21.2948056,train,0.004266805375322671,99.06415960958599,0.9998635045470273
-157.8348333,21.29925,train,0.0036760698464987297,97.43404785826937,0.9995320410666945
-157.81475,21.2888056,train,0.003017832941423171,91.19452294705678,0.9981531135391295
-157.8459167,21.3276667,train,8.53395945794338E-4,64.32358556277015,0.8313477844359871
-157.849171,21.304558,train,0.0034168654004323434,95.32760538757138,0.9991964818203916
-157.8181111,21.2940278,train,0.003121735625453731,93.0419713101245,0.9985129522476623
-156.4782754,20.8901656,train,6.056758745121715E-4,55.51659828036161,0.7172663867622158
-156.4372437,20.67469717,train,5.142600599278476E-4,50.88638443375147,0.657877141574924
-159.506745,21.90282833,train,4.610945032367818E-4,47.664182556056836,0.6177569730171708
-157.96277,21.358875,train,0.001583088880253296,79.33005526418303,0.9631841726256721
-155.8807533,19.41322167,train,7.618303989281903E-5,7.182488671420824,0.1469131790864996
-157.892625,21.34531167,train,0.0014223802596272767,76.89414944540195,0.9485240000710851
-157.8370382,21.31030763,train,9.576863193178377E-4,68.01302375786372,0.8643169497929053
-157.8327428,21.2822781,train,0.001649569688854913,80.0104027590939,0.9679508806506021
-157.8172728,21.26160469,train,0.0018156529078011835,82.06138466516208,0.9773338608493681
-157.826325,21.32467833,train,3.625977933122303E-4,40.363631296295054,0.530583759497734
-159.384475,22.20865,test,9.912135187134294E-5,10.704948106043918,0.1867657544630119
-159.509247,21.924507,test,1.9032595711430475E-4,24.2210659661417,0.32763929486716714
-158.0558333,21.6416111,test,1.629307211893843E-4,20.52338152780944,0.28810328368855176
-157.812344,21.415525,test,2.1365292964527663E-4,26.964983544690554,0.3595684771688442
-158.0227778,21.4986667,test,1.0199290792954937E-4,11.222353685292264,0.191621793273557
-157.813061,21.312601,test,8.040957373858117E-4,62.96017056412602,0.8130832206030244
-158.0558167,21.64168889,test,7.058988360198482E-5,6.467816952099726,0.13690316081042786
-155.5504133,19.08601117,test,1.6649759594631442E-4,21.127771138234607,0.2933797052126792
-156.6810617,20.88221167,test,9.737256069460178E-4,69.09883563936178,0.8687808634565908
-157.8076633,21.41009667,test,2.64977524274441E-4,31.904076146057665,0.4245828944508333
-157.7973076,21.31608671,test,3.423396130005416E-4,38.43038078692133,0.5103249055400849
-157.8289089,21.29722909,test,0.0031308946604891716,93.1472315545076,0.9985410895317064
-157.8502025,21.32553624,test,0.0012594524741933455,74.46158985905411,0.9276922009057162
