X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
-155.9634821,19.59960233,train,2.4608123811141886E-4,32.05629671384589,0.4654017915213968
-155.928562,19.54247509,train,2.7773820239271916E-5,2.066274209005916,0.06824018341765248
-155.9131064,19.49191103,train,2.1019948043337248E-5,1.4454401005485475,0.05208705747211495
-155.8981389,19.4578056,train,1.155853821218551E-4,13.011569137641638,0.254833394363273
-155.9044167,19.425,train,2.4331485544364318E-4,31.77278218997382,0.46162492571814684
-155.59025,19.0595556,train,7.488855897232987E-5,7.013987993127948,0.173520483566584
-155.0396111,19.6245278,train,1.1784326035386086E-4,13.356582694294618,0.2591028151352335
-155.3732222,20.0411389,train,4.552430318799923E-5,3.8276098554224998,0.10939344033541676
-159.367397,21.9761102,train,5.918901239606642E-4,62.549268959322596,0.7782648333345477
-159.3648056,21.9768611,train,7.010582643332629E-4,68.77538487775102,0.8320498531766742
-159.384475,22.20865,train,1.86940309508081E-4,24.849778132838292,0.3785718842594019
-159.38275,22.2100833,train,1.798968904808141E-4,23.680911595013054,0.36733270332889767
-159.509247,21.924507,train,2.651182222494234E-4,33.89669767660537,0.49068372733042054
-159.7088056,21.9679722,train,2.5142661047562476E-4,32.61259432625388,0.4726247829751523
-159.593462,21.907638,train,2.8024882982318454E-4,35.44544115477933,0.5099222468045925
-157.8579722,21.317,train,0.001879758500152432,92.11661397698131,0.9916350366385525
-158.0558333,21.6416111,train,1.9642595308643637E-4,26.28609830786079,0.3933932625179202
-157.8441944,21.2946389,train,0.003045984841905961,99.33822855772517,0.9995699350747279
-157.8582778,21.3018056,train,0.0026564460292427794,95.99246415233736,0.9988410681810816
-157.8586944,21.3022222,train,0.003216509438677605,99.65986931024273,0.9997213443821463
-157.817,21.3014167,train,0.0011161980976112996,81.95743471141616,0.9416068489488074
-157.8138056,21.2995556,train,0.0013067454325205801,85.02837323838791,0.9640444220465993
-157.839,21.30725,train,0.0026996103200928284,96.79681078710593,0.99896163008746
-157.8016667,21.3172778,train,7.844575472847668E-4,71.72505596993582,0.8641666822561688
-157.8323056,21.3065833,train,0.0016328156362749422,89.09345372471076,0.9843184558479107
-157.9724167,21.3944722,train,9.006523089249323E-4,76.17685901914977,0.8989383935308107
-157.781771,21.368189,train,2.950173334510101E-4,37.05305870638305,0.5279993169177108
-157.812344,21.415525,train,4.1237131797101527E-4,49.68065354077373,0.6498603232887556
-158.0171667,21.3845833,train,5.424791299853799E-4,59.096895124073136,0.7485542419973807
-158.0155,21.3863333,train,5.957496663979559E-4,62.732385978906166,0.7804320459124562
-158.0227778,21.4986667,train,1.0967885207131673E-4,11.91347008229299,0.24354801763246592
-158.0252222,21.4996944,train,1.0815560749210446E-4,11.64628679456358,0.24060999447367548
