variable,x,y
Clipped_bioclim12,31.899999999999977,0.7297771573066711
Clipped_bioclim12,42.99039999999998,0.7297771573066711
Clipped_bioclim12,54.08079999999998,0.7297771573066711
Clipped_bioclim12,65.17119999999998,0.7297771573066711
Clipped_bioclim12,76.26159999999999,0.7297771573066711
Clipped_bioclim12,87.35199999999998,0.7297771573066711
Clipped_bioclim12,98.44239999999999,0.7297771573066711
Clipped_bioclim12,109.5328,0.7297771573066711
Clipped_bioclim12,120.62319999999998,0.7297771573066711
Clipped_bioclim12,131.71359999999999,0.7297771573066711
Clipped_bioclim12,142.80399999999997,0.7297771573066711
Clipped_bioclim12,153.89440000000002,0.7297771573066711
Clipped_bioclim12,164.9848,0.7297771573066711
Clipped_bioclim12,176.0752,0.7297771573066711
Clipped_bioclim12,187.1656,0.7297771573066711
Clipped_bioclim12,198.256,0.7297771573066711
Clipped_bioclim12,209.3464,0.7297771573066711
Clipped_bioclim12,220.4368,0.7297771573066711
Clipped_bioclim12,231.5272,0.7297771573066711
Clipped_bioclim12,242.6176,0.7297771573066711
Clipped_bioclim12,253.708,0.7297771573066711
Clipped_bioclim12,264.7984,0.7297771573066711
Clipped_bioclim12,275.88880000000006,0.7297771573066711
Clipped_bioclim12,286.9792,0.7297771573066711
Clipped_bioclim12,298.06960000000004,0.7297771573066711
Clipped_bioclim12,309.16,0.7297771573066711
Clipped_bioclim12,320.2504,0.7297771573066711
Clipped_bioclim12,331.3408,0.7297771573066711
Clipped_bioclim12,342.43120000000005,0.7297771573066711
Clipped_bioclim12,353.52160000000003,0.7297771573066711
Clipped_bioclim12,364.612,0.7297771573066711
Clipped_bioclim12,375.7024,0.7297771573066711
Clipped_bioclim12,386.7928,0.7297771573066711
Clipped_bioclim12,397.88320000000004,0.7297771573066711
Clipped_bioclim12,408.97360000000003,0.7297771573066711
Clipped_bioclim12,420.064,0.7297771573066711
Clipped_bioclim12,431.1544,0.7297771573066711
Clipped_bioclim12,442.2448,0.7297771573066711
Clipped_bioclim12,453.33520000000004,0.7297771573066711
Clipped_bioclim12,464.42560000000003,0.7297771573066711
Clipped_bioclim12,475.516,0.7297771573066711
Clipped_bioclim12,486.60640000000006,0.7297771573066711
Clipped_bioclim12,497.6968,0.7298996448516846
Clipped_bioclim12,508.78720000000004,0.7302668690681458
Clipped_bioclim12,519.8776,0.7306340336799622
Clipped_bioclim12,530.9680000000001,0.731001079082489
Clipped_bioclim12,542.0584000000001,0.7313679456710815
Clipped_bioclim12,553.1488,0.7317347526550293
Clipped_bioclim12,564.2392000000001,0.7321013808250427
Clipped_bioclim12,575.3296,0.7324679493904114
Clipped_bioclim12,586.4200000000001,0.7328343391418457
Clipped_bioclim12,597.5104,0.7332006692886353
Clipped_bioclim12,608.6008,0.7335668206214905
Clipped_bioclim12,619.6912000000001,0.7339329123497009
Clipped_bioclim12,630.7816,0.734298825263977
Clipped_bioclim12,641.8720000000001,0.7346646189689636
Clipped_bioclim12,652.9624000000001,0.7350302934646606
Clipped_bioclim12,664.0528,0.7353959083557129
Clipped_bioclim12,675.1432000000001,0.735761284828186
Clipped_bioclim12,686.2336,0.7361266016960144
Clipped_bioclim12,697.3240000000001,0.7364917993545532
Clipped_bioclim12,708.4144000000001,0.7368568778038025
Clipped_bioclim12,719.5048,0.7372217774391174
Clipped_bioclim12,730.5952000000001,0.7401154041290283
Clipped_bioclim12,741.6856,0.7459593415260315
Clipped_bioclim12,752.7760000000001,0.7517671585083008
Clipped_bioclim12,763.8664000000001,0.7575368881225586
Clipped_bioclim12,774.9568,0.7632664442062378
Clipped_bioclim12,786.0472000000001,0.7689539194107056
Clipped_bioclim12,797.1376,0.7745972871780396
Clipped_bioclim12,808.2280000000001,0.7801946401596069
Clipped_bioclim12,819.3184000000001,0.7857438325881958
Clipped_bioclim12,830.4088,0.7912431359291077
Clipped_bioclim12,841.4992000000001,0.7966904640197754
Clipped_bioclim12,852.5896,0.8020840287208557
Clipped_bioclim12,863.6800000000001,0.807421863079071
Clipped_bioclim12,874.7704000000001,0.8127022385597229
Clipped_bioclim12,885.8608000000002,0.8179233074188232
Clipped_bioclim12,896.9512000000001,0.823083221912384
Clipped_bioclim12,908.0416,0.8281803727149963
Clipped_bioclim12,919.1320000000001,0.8332129120826721
Clipped_bioclim12,930.2224000000001,0.8381792902946472
Clipped_bioclim12,941.3128000000002,0.8430778384208679
Clipped_bioclim12,952.4032000000001,0.8479070663452148
Clipped_bioclim12,963.4936,0.852665364742279
Clipped_bioclim12,974.5840000000001,0.8573514223098755
Clipped_bioclim12,985.6744000000001,0.8619637489318848
Clipped_bioclim12,996.7648000000002,0.866500973701477
Clipped_bioclim12,1007.8552000000002,0.8709619045257568
Clipped_bioclim12,1018.9456000000001,0.8753452897071838
Clipped_bioclim12,1030.036,0.8757762908935547
Clipped_bioclim12,1041.1264,0.8758276700973511
Clipped_bioclim12,1052.2168000000001,0.8758789896965027
Clipped_bioclim12,1063.3072000000002,0.8759303092956543
Clipped_bioclim12,1074.3976000000002,0.8759816288948059
Clipped_bioclim12,1085.4880000000003,0.8760329484939575
Clipped_bioclim12,1096.5784000000003,0.8760842680931091
Clipped_bioclim12,1107.6688,0.876135528087616
Clipped_bioclim12,1118.7592,0.8761867880821228
Clipped_bioclim12,1129.8496,0.8762380480766296
Clipped_bioclim12,1140.94,0.8762893080711365
Clipped_bioclim12,1152.0304,0.8763405680656433
Clipped_bioclim12,1163.1208000000001,0.8763917684555054
Clipped_bioclim12,1174.2112000000002,0.8764430284500122
Clipped_bioclim12,1185.3016000000002,0.8764942288398743
Clipped_bioclim12,1196.3920000000003,0.8765454292297363
Clipped_bioclim12,1207.4824000000003,0.8765966296195984
Clipped_bioclim12,1218.5728,0.8766477704048157
Clipped_bioclim12,1229.6632,0.876698911190033
Clipped_bioclim12,1240.7536,0.876750111579895
Clipped_bioclim12,1251.844,0.8768012523651123
Clipped_bioclim12,1262.9344,0.8768523335456848
Clipped_bioclim12,1274.0248000000001,0.8769034743309021
Clipped_bioclim12,1285.1152000000002,0.8769546151161194
Clipped_bioclim12,1296.2056000000002,0.8770056962966919
Clipped_bioclim12,1307.2960000000003,0.8770567774772644
Clipped_bioclim12,1318.3864000000003,0.8771078586578369
Clipped_bioclim12,1329.4768000000004,0.8771588802337646
Clipped_bioclim12,1340.5672,0.8772099614143372
Clipped_bioclim12,1351.6576,0.8772609829902649
Clipped_bioclim12,1362.748,0.8773120045661926
Clipped_bioclim12,1373.8384,0.8773630261421204
Clipped_bioclim12,1384.9288000000001,0.8774140477180481
Clipped_bioclim12,1396.0192000000002,0.8774650692939758
Clipped_bioclim12,1407.1096000000002,0.8775160312652588
Clipped_bioclim12,1418.2000000000003,0.8775669932365417
Clipped_bioclim12,1429.2904000000003,0.8776179552078247
Clipped_bioclim12,1440.3808000000004,0.8776689171791077
Clipped_bioclim12,1451.4712,0.8777198791503906
Clipped_bioclim12,1462.5616,0.8777707815170288
Clipped_bioclim12,1473.652,0.877821683883667
Clipped_bioclim12,1484.7424,0.87787264585495
Clipped_bioclim12,1495.8328000000001,0.8779234886169434
Clipped_bioclim12,1506.9232000000002,0.8779743909835815
Clipped_bioclim12,1518.0136000000002,0.8780252933502197
Clipped_bioclim12,1529.1040000000003,0.8780761361122131
Clipped_bioclim12,1540.1944000000003,0.8781269788742065
Clipped_bioclim12,1551.2848000000004,0.8781778216362
Clipped_bioclim12,1562.3752,0.8782286643981934
Clipped_bioclim12,1573.4656,0.8782795071601868
Clipped_bioclim12,1584.556,0.8783302903175354
Clipped_bioclim12,1595.6464,0.878381073474884
Clipped_bioclim12,1606.7368000000001,0.8784318566322327
Clipped_bioclim12,1617.8272000000002,0.8784826397895813
Clipped_bioclim12,1628.9176000000002,0.8785334229469299
Clipped_bioclim12,1640.0080000000003,0.8785841464996338
Clipped_bioclim12,1651.0984000000003,0.8786348700523376
Clipped_bioclim12,1662.1888000000004,0.8786856532096863
Clipped_bioclim12,1673.2792,0.8787363171577454
Clipped_bioclim12,1684.3696000000004,0.8787870407104492
Clipped_bioclim12,1695.46,0.8788377642631531
Clipped_bioclim12,1706.5504,0.8788884282112122
Clipped_bioclim12,1717.6408000000001,0.8789390921592712
Clipped_bioclim12,1728.7312000000002,0.8789897561073303
Clipped_bioclim12,1739.8216000000002,0.8790404200553894
Clipped_bioclim12,1750.9120000000003,0.8790910840034485
Clipped_bioclim12,1762.0024000000003,0.8791416883468628
Clipped_bioclim12,1773.0928000000004,0.8791922926902771
Clipped_bioclim12,1784.1832,0.8792428970336914
Clipped_bioclim12,1795.2736000000004,0.8792935013771057
Clipped_bioclim12,1806.364,0.87934410572052
Clipped_bioclim12,1817.4544,0.8793946504592896
Clipped_bioclim12,1828.5448000000001,0.8794451951980591
Clipped_bioclim12,1839.6352000000002,0.8794957995414734
Clipped_bioclim12,1850.7256000000002,0.8795463442802429
Clipped_bioclim12,1861.8160000000003,0.8795968294143677
Clipped_bioclim12,1872.9064000000003,0.8796473741531372
Clipped_bioclim12,1883.9968000000003,0.879697859287262
Clipped_bioclim12,1895.0872,0.8797483444213867
Clipped_bioclim12,1906.1776000000004,0.8797988295555115
Clipped_bioclim12,1917.268,0.8798493146896362
Clipped_bioclim12,1928.3584,0.879899799823761
Clipped_bioclim12,1939.4488000000001,0.879950225353241
Clipped_bioclim12,1950.5392000000002,0.880000650882721
Clipped_bioclim12,1961.6296000000002,0.8800510764122009
Clipped_bioclim12,1972.7200000000003,0.8801015019416809
Clipped_bioclim12,1983.8104000000003,0.8801519274711609
Clipped_bioclim12,1994.9008000000003,0.8802022933959961
Clipped_bioclim12,2005.9912000000004,0.8802527189254761
Clipped_bioclim12,2017.0816000000004,0.8803030848503113
Clipped_bioclim12,2028.172,0.8803534507751465
Clipped_bioclim12,2039.2624000000005,0.8804037570953369
Clipped_bioclim12,2050.3528,0.8804541230201721
Clipped_bioclim12,2061.4432,0.8805044293403625
Clipped_bioclim12,2072.5336,0.880554735660553
Clipped_bioclim12,2083.6240000000003,0.8806050419807434
Clipped_bioclim12,2094.7144000000003,0.8806553483009338
Clipped_bioclim12,2105.8048000000003,0.8807056546211243
Clipped_bioclim12,2116.8952000000004,0.8807559013366699
Clipped_bioclim12,2127.9856000000004,0.8808061480522156
Clipped_bioclim12,2139.0760000000005,0.8808563947677612
Clipped_bioclim12,2150.1664000000005,0.8809066414833069
Clipped_bioclim12,2161.2568000000006,0.8809568881988525
Clipped_bioclim12,2172.3472,0.8810070753097534
Clipped_bioclim12,2183.4376,0.8810572624206543
Clipped_bioclim12,2194.5280000000007,0.8811075091362
Clipped_bioclim12,2205.6184000000003,0.881157636642456
Clipped_bioclim12,2216.7088000000003,0.8812078237533569
Clipped_bioclim12,2227.7992000000004,0.8812580108642578
Clipped_bioclim12,2238.8896,0.8813081383705139
Clipped_bioclim12,2249.9800000000005,0.88135826587677
Clipped_bioclim12,2261.0704000000005,0.8814083933830261
Clipped_bioclim12,2272.1608000000006,0.8814585208892822
Clipped_bioclim12,2283.2512,0.8815085887908936
Clipped_bioclim12,2294.3416,0.8815587162971497
Clipped_bioclim12,2305.4320000000007,0.881608784198761
Clipped_bioclim12,2316.5224000000003,0.8816588521003723
Clipped_bioclim12,2327.6128000000003,0.8817089200019836
Clipped_bioclim12,2338.7032000000004,0.8817589282989502
Clipped_bioclim12,2349.7936,0.8818089962005615
Clipped_bioclim12,2360.8840000000005,0.8818590044975281
Clipped_bioclim12,2371.9744000000005,0.8819090127944946
Clipped_bioclim12,2383.0648000000006,0.8819590210914612
Clipped_bioclim12,2394.1552,0.8820090293884277
Clipped_bioclim12,2405.2456,0.8820589780807495
Clipped_bioclim12,2416.3360000000007,0.8821089267730713
Clipped_bioclim12,2427.4264000000003,0.8821589350700378
Clipped_bioclim12,2438.5168000000003,0.8822088837623596
Clipped_bioclim12,2449.6072000000004,0.8822587728500366
Clipped_bioclim12,2460.6976,0.8823087215423584
Clipped_bioclim12,2471.7880000000005,0.8823586106300354
Clipped_bioclim12,2482.8784000000005,0.8824084997177124
Clipped_bioclim12,2493.9688000000006,0.8824583888053894
Clipped_bioclim12,2505.0592,0.8825082778930664
Clipped_bioclim12,2516.1496000000006,0.8825581669807434
Clipped_bioclim12,2527.2400000000007,0.8826079964637756
Clipped_bioclim12,2538.3304000000003,0.8826578259468079
