X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
-155.9634821,19.59960233,train,2.94529269668784E-4,35.990207248908405,0.4048966972174486
-155.9701389,19.594,train,2.3064946195225667E-4,29.63211192927909,0.33399033836465186
-155.928562,19.54247509,train,3.3966342542317224E-5,2.6445673892466655,0.058099447047333164
-155.9131064,19.49191103,train,3.1102080516799115E-5,2.40666512969739,0.053333270247701736
-155.8981389,19.4578056,train,1.780118598372678E-4,22.352821623044726,0.26925665177987324
-155.59025,19.0595556,train,1.3303717682246977E-4,15.897306952079349,0.20898509681940547
-155.0396111,19.6245278,train,1.7488851058991068E-4,21.837896135595795,0.2652235702647392
-159.3648056,21.9768611,train,4.567918642943434E-4,46.94466958395581,0.5528941227767294
-159.384475,22.20865,train,2.6877148301630225E-4,33.89982937643633,0.3772622709789757
-159.38275,22.2100833,train,5.430263257371103E-4,51.60563618727347,0.6159269270193788
-159.509247,21.924507,train,2.6970799612733854E-4,34.0242728764938,0.37828914362457644
-157.8592222,21.3168333,train,0.005939799441754256,93.88205117846097,0.9999715434027779
-157.8579722,21.317,train,0.005274863906631276,92.7329031924032,0.9999081523516106
-157.8555556,21.2980278,train,0.008596050418380415,97.13597358828586,0.9999997361758737
-157.83275,21.4309167,train,1.81710184773653E-4,22.86283831302438,0.2740035658781834
-158.0558333,21.6416111,train,1.7547363021920272E-4,21.929505479168704,0.2659808073275878
-157.8441944,21.2946389,train,0.007834763747250452,95.42464542231745,0.9999989908899223
-157.8582778,21.3018056,train,0.0096115695628006,98.99218620727044,0.9999999559320779
-157.8586944,21.3022222,train,0.008950573540229016,98.03103503383018,0.9999998587486264
-157.8148056,21.30125,train,0.0016418024078223834,73.04599229673937,0.9446007162738088
-157.817,21.3014167,train,0.0022436072630657123,79.70438881592574,0.9808162314852532
-157.8443056,21.3169722,train,0.002865790911494257,82.82639547365851,0.9935913359375298
-157.839,21.30725,train,0.008517267450911657,96.27636430990856,0.9999996968844004
-157.8016667,21.3172778,train,8.704380589460207E-4,62.55099626045344,0.7843046505880671
-157.8323056,21.3065833,train,0.00438450102875601,88.44440067177425,0.9995589619890674
-157.9724167,21.3944722,train,6.33232947428882E-4,56.197622244665546,0.6723747326780681
-157.812344,21.415525,train,2.356314618052697E-4,30.25046547099361,0.33981184094466166
-158.0155,21.3863333,train,1.927267797174267E-4,24.807833353856125,0.2879617513919336
-158.0227778,21.4986667,train,1.5797463052901823E-4,19.66827087606982,0.2429934086492318
-158.0252222,21.4996944,train,1.5426977120097408E-4,18.977435923711102,0.23803496130031776
-157.83775,21.3383056,train,6.544863513773387E-4,56.87419229742995,0.6844182780549737
-157.8481389,21.3121667,train,0.0016505161275403484,73.32620443006755,0.9454448932285331
-157.8617222,21.3144444,train,0.0029573541708153546,83.4144154157416,0.9945462807177988
-157.8644444,21.2948056,train,0.007591123382291098,94.64117524747829,0.9999984497556913
-157.81475,21.2888056,train,0.004558838494239983,89.33996909315549,0.999675620828414
-157.813061,21.312601,train,0.0013299883293548455,68.87060216960235,0.9040289799484156
-157.849171,21.304558,train,0.01007813157235401,100.0,0.999999980633296
-156.4782754,20.8901656,train,4.730618052354986E-4,48.09643156266047,0.5655310439092416
-158.0558167,21.64168889,train,8.279451893486595E-5,8.184813683892605,0.1357565022020497
-155.5504133,19.08601117,train,2.4292894707691123E-4,31.375125076941274,0.3482472737885862
-156.6810617,20.88221167,train,9.431209720784034E-4,64.0747769402395,0.8102352840081373
-157.8076633,21.41009667,train,2.2797776331206414E-4,29.350768922832188,0.33084732227373015
-157.96277,21.358875,train,0.0015325508019956974,71.12633251555826,0.932839173546293
-155.8807533,19.41322167,train,7.76486193539209E-5,7.539568772699114,0.12788379877042577
-157.892625,21.34531167,train,0.001608792428614156,72.12022648093988,0.9412825510767382
-157.8370382,21.31030763,train,0.001595259036416813,71.75227555937877,0.9398653918428468
-157.8327428,21.2822781,train,0.0027311737704085637,81.42379482628874,0.9918755866515155
-157.7973076,21.31608671,train,3.2952846757248653E-4,38.61186259052334,0.44049115968466457
-157.8172728,21.26160469,train,0.004947253221845878,92.2054141565091,0.9998363962022393
-157.8289089,21.29722909,train,0.005551767285588721,93.28806664587812,0.9999436167950156
-157.8502025,21.32553624,train,0.0027774117527568764,81.9737776937541,0.992511317913683
-157.826325,21.32467833,train,5.41286457751274E-4,51.25843956192619,0.6147475519042485
-155.9044167,19.425,test,3.620198437484109E-4,41.11998874810679,0.47162675487502337
-155.3732222,20.0411389,test,4.0712263505522245E-5,3.224519904325213,0.06923016914582347
-159.367397,21.9761102,test,4.5783612739261126E-4,46.98829722064338,0.5537161318956618
-159.7088056,21.9679722,test,2.846400305785104E-5,2.1967833710873643,0.04892213485917585
-159.593462,21.907638,test,3.4781915265160467E-5,2.7162347082570903,0.05945217839883432
-157.8138056,21.2995556,test,0.0020582141902831023,78.20108456325119,0.9734038969646256
-157.781771,21.368189,test,1.5019587264170322E-4,18.215400549470964,0.23254510527234817
-158.0171667,21.3845833,test,1.3017287770181993E-4,15.341642785957376,0.20498237506911587
-157.8501944,21.311,test,0.004626456058285644,89.8025919783986,0.9997120585211143
-157.8348333,21.29925,test,0.007165379917758999,94.44545039119386,0.9999967173244244
-157.8459167,21.3276667,test,0.001066784041390438,66.01680980592803,0.847393063250777
-157.8181111,21.2940278,test,0.004717797401433776,90.73881406885604,0.999754868377531
-156.4372437,20.67469717,test,4.0502739775737486E-4,44.29857903360753,0.5101912982029102
-159.506745,21.90282833,test,4.08854438633824E-4,44.54970971866573,0.5134834650241501
