Predictor variable,Categorical,Sample average
Bioclim2,false,7.9350629212721335
Clipped_bioclim12,false,1300.9811320754718
Clipped_bioclim14,false,43.113207547169814
Clipped_bioclim15,false,47.492348976855006
Clipped_bioclim18,false,258.9811320754717
Clipped_bioclim3,false,145.81755512165574
Clipped_bioclim4,false,145.81755512165574
Clipped_elev,false,93.90566037735849
mean_temp_final3_ready,false,23.858647472453566
